"","Municipio","X0.a.4.anos","X5.a.9.anos","X10.a.14.anos","X15.a.19.anos","X20.a.24.anos","X25.a.29.anos","X30.a.34.anos","X35.a.39.anos","X40.a.44.anos","X45.a.49.anos","X50.a.54.anos","X55.a.59.anos","X60.a.64.anos","X65.a.69.anos","X70.a.74.anos","X75.a.79.anos","X80.anos.e.mais"
"18",573.702780350588,0.00233546053611592,0.000927931843763674,0.00107178840422684,0.00105853940309246,0,0.00087628369201938,0.00584691284595802,0.00194980418322553,0.00256724750064357,0.0130237112669345,0.00299385009493465,0.0061596009059867,2.27482964957193e-05,0.00584595145065128,0.0228551423357603,0.0100752865162927,0.0304373947608823
"19",1,0,0,0,0,0.0120254449565483,0.00179856115107914,0.0032890886385968,0,0.00387596899224806,0.02420955038026,0.0123557510506806,0.020253164556962,0.008418628648197,0.00164670853074654,0.0269058295964126,0.0103335360535943,0.0182165577731143
"20",202.132301763021,0.000657598873882736,0,0.000690070150221863,0.00079875271067648,3.78532919433039e-06,0.00123526187846295,0.00452590681385283,0.000814376265012734,0.00248345773416061,0.0154461528626445,0.00582776086464021,0.00742230614179954,0.00517120274744084,0.00960947025589678,0.045544331151514,0.00664652932820452,0.0313459398830229
"21",203.772881828338,0.00203861570163602,0,0,0.00133344706665141,0.00120886005117779,0,0.00907549080488686,0.00394951114357696,0.00341097598393659,2.1245845960455e-05,0.00397535749459178,0.014573392655355,0.00452866107172981,0.013823505248327,0.0286882968686085,0.0115171186816392,0.0492109178793312
"22",187.37598980435,0,0,0,0,0,0.0024679935631512,0,0.00217474502964786,0,0,0.00230591343956137,0.0148648215822701,0.00712708897974092,0.00307969471996129,6.29698943451122e-05,0.00227876627619369,0.0390912599584376
"23",163.826365606671,0,0,0,0,0.00375631049124309,0,0,0.00463524945044952,0.0108945554014938,0.00191840831718469,0.00487146439796507,0.0363881976783438,0.00989530033657519,0.00773912225462474,0.0147811931834537,0.0106338872737427,0.087563122157864
"24",155.398715387474,0.00941613891329381,0,0,0,0.00358176364112467,0.00152422062693312,2.40172372895504e-05,0.00363639805649997,0.00799584424558002,0.00359178897377764,0.00718294797092517,0.0105485593417305,0.0118287800743885,0.0107466578802241,0.0113421797060162,0.0102129674854343,0.146213030594968
"25",155.469049891903,0,0,0,0.0317416301962492,0,0,0.004227401610392,0,0,0.0068618128922256,0.0037593984962406,1.67838498916666e-05,0.00796947807447483,0.0185185185185185,0.0148667983137963,0.0235406608399617,0.1171875
"26",155.748487386594,0.0139918702569206,0,0,0,0.00166742101121678,0.00627345052805136,0.0011578281557963,0.000988250113560894,0.00379575775881996,0.0023896030563007,0.00220837238701755,0.0067040781152081,0.00455191753775123,0.01942320854146,0.00648618885021293,0.0122062739082414,0.000201959153062547
"27",162.031886323905,0.0204997776415113,0,0,0,0.00948502337859336,0,0.0100255649855982,0,0.0277876703095257,0,0,0,0.0140004019011375,0.0411371758561547,0.0181318459831433,0.0116151471019312,0.0654325851772307
"28",181.104801997956,0,0,0,0,0.00541654467799643,0,0.00332868636185882,0,3.32630406211435e-05,0.00479955268311623,0.00545598529212606,0.00817671526406454,0.00834373404164744,0.00779319596053461,0.00585533342729024,0.021500666729317,0.0313979172557028
"29",194.898652526695,0.00763313446926321,0,0,0.00173356721571515,0.00111773037103743,0.00287211203132094,0.000624767846630291,0.00407964612001192,0.00227699450001056,0.00203765891213479,0.0159860583951287,0.00430320417403479,0.0147665941133962,5.2605564525336e-05,0.0102802659806617,0.0237029672113211,0.0318428315762803
"30",204.267392383032,7.50721517351471e-06,0,0,0.00282755861950865,0,0,0.00351893951124876,0.00183302157122376,0.00246206900917597,0.00207416411008096,0.0151625370040207,0.00320628399635703,0.0140508428352128,0.00497886719586806,0.0111100757190094,0.0403093508817176,0.0244765414951659
"31",229.158022204638,0.00394736842105263,0,0,0.00119760479041916,0,0,0.00301659125188537,0.00749718531351068,0.00425772591196702,0.0022883295194508,0,0.0104696912192637,0.0111524163568773,0.0121027600620549,0.00602062680648467,0.0303030303030303,0.0225724772347147
"32",279.187466286326,0.00479294628019896,0,0,0.00112789229996502,0,0.00287642690422128,0,0.0036433267540017,0.00518689373258128,0.00501468805323092,4.19446851335048e-05,0.00674835149550968,0.00945899475505082,0.00902026083232534,0.014567217753164,0.0347951551705282,0.0270992324277906
"33",364.434923540403,0.00406577528439392,0,0.0091396214358894,0.00124866677334824,0.00225985911144918,0,0,0.0129039279893762,0.00261205360085107,0.00551147078319134,0.00477273747588792,0.00265318912948684,0.0131169169039947,0.00455610109478869,0.00925056912488811,4.78386514354734e-05,0.0339349251740197
"34",504.146180904239,0.0265734679838376,0,0,0,0,0,0.0123897808662973,0,0,0,0.014563198566984,0.00669750263527426,0.074964609524764,0.00468582476805855,0.00622666819269409,0.0141083044062673,0.0235359800512162
"35",704.615706276876,0,0,0,0,0,0,0,3.88152500028802e-05,0.00554832859093704,0.0111301718567151,0,0.0119788581592253,0,0,0,0.00507363490090708,0.0311230895603671
"36",573.702780350588,0,0,0,0,0,0,0,0,0,0.0164758561936428,0,0.0227103756788518,7.51431332433296e-05,0.00784164805886493,0.0183006456171332,0.00474868753013579,0.0335526518112793
"37",1,0.00199692416216204,0.000670077487418572,0,0.000413078462601748,0.00350045347818614,0.00160359204618345,0.00420082797329989,0.00186036946888153,0.00250417362270451,0.021199281523776,0.00551010074792371,0.00914808461978273,0.00945721128258995,0.00703251622093864,0.0221052631578947,0.00720014125024638,0.0297259565617947
"38",202.132301763021,0.00262941502904238,0.000724362242365598,0.000117515978539126,0.00134166389673528,7.30924537751212e-06,0.00186923010848082,0.00281083674242449,0.00333002233960241,0.00293163513172261,0.0117203968098341,0.00347751371327666,0.00989514912968443,0.00802484028451029,0.00802591216758307,0.0406388612813467,0.0107360492861449,0.0395580990349703
"39",203.772881828338,0,0,0,0,0,0,0,0,0.00558364385489291,0,0.0102574919389601,0.0081975333686372,0.00780404152128322,0,0.0258629342982152,0.014908361309092,0.0492109178793312
"40",187.37598980435,0.00162873867246418,0,0.00135353512355166,0.00240701536678906,0.00541110307681979,0,0,0.00268269247013904,0.00817663180489904,0.00401205000724867,0.00166645845211998,0.0223917923071346,0.00369054712368136,0.00439611324731729,4.50807198152508e-05,0.00812648267613192,0.0526228499440507
"41",163.826365606671,0.00193594413279097,0,0.00162345380934116,0.00384864942834405,0.00190787289191303,0,0,0,0.00674651899042175,0,0.00523071693468815,0.0561095383908769,0.00735608780527341,0.0158788808885924,0.00272748207551824,0.00703952486616384,0.113913135770184
"42",155.398715387474,0.00792799388224178,0,0,0.018538073373743,0.00532440622072909,0,0,0,0.00906435796608546,0,0.00463172292299948,0.015172877275378,0.00659008958172577,0.00497456612451933,0,0.0138186208808295,0.210230627774386
"43",155.469049891903,0.00424335340246491,0.00153609831029186,0.00141928271570842,0.00583580853675953,0.00402684563758389,0.00188729629336294,0.0033622080165553,0.00146412884333821,0,0.00440090093873108,0.00561797752808989,2.90920064788888e-05,0.00817981620547271,0.00769230769230769,0.00571799935146013,0.0096042626690816,0.0837696335078534
"44",155.748487386594,0.0050295686276811,0.000148287936299063,0.000310770068976175,0.00136579380021964,0.000946054474449239,0.000798654753682323,0.00169988629196598,0.00248671038528221,0.0132931929164632,0.00372421374492404,0.00713690294598705,0.00888767314621988,0.00709302348431372,0.0276597034992099,0.0094561134657017,0.0163300610916866,0.000182086336993057
"45",162.031886323905,0.00359386111390569,0.00109831351641857,0,0,0,0.00245455445984816,0.00134420983047126,0,0.00459100639896511,0.00120315499815631,0.00443038740889695,0.011175170733017,0.00402910116823625,0.0269282348919118,0.00920123527502795,0.00650448237708147,0.0324142960416435
"46",181.104801997956,0.0144777207711845,0,0,0.000445422504642209,0.00207018832001518,0.00612608888389783,0.00124113851368423,0.000770104883654626,5.71600905083833e-06,0.00283881180013802,0.0134577051009446,0.00663963886647546,0.00670225158238448,0.0262896724119571,0.00787727921817097,0.00841841159879166,0.033616885878693
"47",194.898652526695,0.00606464494334979,0,0,0.0012158694792528,0,0.0112461359439812,0.00251746236602668,0.00123950685504306,0.00111276849859273,0.00345681844553428,0.0126958322702511,0.0064405914724893,0.00922247369447103,4.4257647157892e-05,0.00978527695850427,0.0121339800567467,0.0367434141422629
"48",204.267392383032,0,0,0,0,0,0,0,0,0,0.00983307429964305,0.0379063425100517,0.00737096810032077,0,0.00433317035640392,0.0115819322167279,0.0255532492196603,0.0259599682524487
"49",229.158022204638,0,0,0,0,0,0,0,0.0186394110004409,0.0033375077309935,0,0,0.00532106659614345,0.0198019801980198,0,0.0173821322316251,0.0117647058823529,0.011776944644199
"50",279.187466286326,0.00410081234278718,0,0.00816303373513194,0.00263305322490099,0.00292009017358928,0,0.00231702281096984,0.00234292247584145,0.000794200409975571,0.00401944315676035,2.37417263087664e-05,0.00449111498206513,0.0121025018985154,0.00703117767442796,0.00866797192970262,0.0355031961187657,0.0215957893383422
"51",364.434923540403,0.00465243043835289,0,0,0,0.00316858552663509,0.00113578632161596,0,0.00807543868601629,0.00179510378217485,0.00373263629761107,0.00624977412632061,0.00690671455929908,0.0375641473694391,0.00756227620966796,0.00852003352577312,4.65315844563621e-05,0.0212521753615073
"52",504.146180904239,0.00462081398806754,0.00116969285079604,0,0,0.00225496198496999,0.00367822026165326,0.0013601824646696,0.0156321336804337,0.00396054427420025,0.00666267487222501,0.00719408006133465,0.00613432324162248,0.0256410154494476,0.00540737387183569,0.0110619791122419,0.00994920888765673,0.021376715826334
"53",704.615706276876,0,0,0,0.00273217253074534,0,0.0055315249074831,0.00755919812405674,0,0,0.0120248802053256,0.00586138911212642,0.0155200534544707,0.0286730460401454,0.00484776193128966,0.0113016890921976,0.0152209047027212,0.0298613426862982
"54",573.702780350588,0.00216660564289439,0,0,0.00163894437849699,0.00307198108833408,0,0.00412427148990091,0,0.0055312875052506,0.0020192891665901,0.00420219627846075,0.00435528784394918,4.54723583005696e-05,0.0100000327154614,0.00728950085926145,0.0126933891020336,0.0372215613462952
"55",1,0.00310696553110579,0,0,0,0.00614278136715528,0.00172413793103448,0.00970696737203206,0.00235507445873392,0.00404858299595142,0.00684714556209373,0.00131392269993667,0.00779727095516569,0.00532354458635986,0.00846878672955362,0.00381679389312977,0.0136767388944631,0.0373386713633463
"56",202.132301763021,0.00142129969372882,0,0,0,1.43080814460515e-05,0.00109725890847038,0.00794081614059474,0.00278990180052613,0.0045545073318947,0.00830585614268292,0.00420965469536511,0.00975254986277795,0.00888740737459717,0.00817030670831567,0.0403841183805,0.00984885163610992,0.0409395092955793
"57",203.772881828338,0.00289958446883181,0,0,0,0,0,0.018496714592817,0.0029221816553633,0,2.98306499968017e-05,0,0.0055411898031903,0.00271719664303788,0.0124952537218377,0.0323286678727691,0.00370829827520271,0.0352174624297261
"58",187.37598980435,0.00283592145323175,0.00825631374747988,0,0.0037954718923979,0,0,0.0203786545611229,0.00465564348579955,0.00635846116486496,0.00537365247084861,0.00220342839780309,0.0461076501773408,0.00223968317811197,0.0107789315198645,8.7326174233316e-05,0.0102333485551291,0.0331425899647623
"59",163.826365606671,0.00326138306188022,4.58423572109213e-06,0,0.00172109815828461,0,0.00133742929093552,0.00655197566649034,0.0011135357480577,0.00555774525213653,0.00316988135280137,0.00182241833592938,0.0226088434104416,0.00723392894641327,0.0113598965081832,0.0100068185965353,0.00586899288919151,0.0687995959811788
"60",155.398715387474,0.0110425629074082,0,0,0.00840797863399272,0.00257758540759012,0.00331787419297057,0,0,0,0.00525356383596256,0.00730205297554511,0.0069542354178816,0.00693909744119411,0.023127039492105,0.00985839123006289,0.00663293802279816,0.088097977928107
"61",155.469049891903,0.00365013618525986,0.000128567755206994,0,0.00129821638744092,0.000640732265446224,0.000944425522729077,0.000969692570759575,0.00192529842125529,0.0103207150287339,0.003703737655319,0.00652476200663172,4.98403664295684e-05,0.0072823949697898,0.0193386192225875,0.0103857855827525,0.0117703304199809,0.109137875363255
"62",155.748487386594,0.00648544037602383,0.00323779398940314,0,0,0.00297753752002997,0.0109833346400899,0.0079293685821201,0,0,0.00424112173644858,0.00828955546259791,0.00661548851154285,0.00643068682618595,0.00937873949158258,0.00886249258351821,0.00494146031796703,0.000108941427757778
"63",162.031886323905,0.00775782150249004,0.00124549263209666,0,0,0,0.00442561266674952,0.00226566440352501,0.00230724043688872,0.00641253930219823,0.00273556846288626,0.0122877376925181,0.00931500072266327,0.01220097720538,0.0342903334899188,0.0079326826176252,0.0146264815357652,0.0292910348408944
"64",181.104801997956,0.0048685941823645,0.00107409498339227,0,0,0,0.0127834811401179,0.00271099198543141,0.00332190169839953,1.61925652290611e-05,0.00361595258705363,0.00785950304196133,0.00271651669902476,0.00633190398927743,0.0315747251810772,0.0034391921245794,0.0242969124697201,0.0321627779368825
"65",194.898652526695,0,0,0,0,0,0.0185745605960018,0,0,0,0.00959267118635762,0.0195878555026731,0.00366618283818622,0.00472031986942818,0.000137198706189465,0.00759676653804254,0.00581135842605425,0.0401097698239127
"66",204.267392383032,1.27924253584962e-05,0.000154324579776228,0.000480838046729238,0.00127126673185578,0.00149341832844376,0.00386599854703956,0.0010988574941864,0.002590953047243,0.00227944998990778,0.00313302262352561,0.0166206661632994,0.0049526331713899,0.00802878669210302,0.00770982457495717,0.00672686327838294,0.0242773331815957,0.0252783185109948
"67",229.158022204638,0.00303643724696356,0,0.00137977391499182,0.00219587176108915,0.00228802933076291,1.2073483616534e-05,0.00141442715700141,0.00327865246946531,0.00390846830882671,0.00184388444990781,0.0290143304129453,0.00610703428894533,0.0111111111111111,0.00726165603723291,0.00985093417148771,0.038860103626943,0.0206730319879579
"68",279.187466286326,0.00489376877476626,0,0,0,0,0,0,0,0.00336280396640214,0.00188841405968516,2.46834149489125e-05,0.00784217769945218,0.0153931754268516,0.00439448604651747,0.00460228033410401,0.0220055846213611,0.0301102582531007
"69",364.434923540403,0.00345464632860303,0,0.0034518299673314,0,0.00161709090333222,0,0.00114674848030811,0,0.0021212845683055,0.00453969279439184,0.00576155790393457,0.00750876003194594,0.0115507178706819,0.0111762921883214,0.00890494346527691,5.25634565155201e-05,0.0186848170998651
"70",504.146180904239,0.00226394070812024,0,0,0,0,0,0.00310513118485367,0,0,0.0108111328115349,0,0.00319961664357232,0.06438287042518,0,0,0.0172812564012512,0.0249204494659937
"71",704.615706276876,0.00708568700933563,0.00289839086531567,0,0,0,0.00307217345444761,0.00398638563685059,0,0,0,0.00372889185385279,0.0124463257947072,0.0111075763939302,0.00858932315342598,0.00814386419878942,0.00761045235136062,0.0350752279172391
"72",573.702780350588,0.00158653044788606,0.000368725389845136,0.000343984807050083,0.00203922713133109,0.00750932189193772,0.00174054512875276,0.00269654003897921,0.00221781221287737,0.00291062491629849,0.00965154775889805,0.00405126729273627,0.0068847465343528,4.81769537252208e-05,0.00790756592317116,0.0217389982699279,0.0116062410185366,0.0325241640589285
"73",1,0.00423366731711119,0,0,0.00493637332901674,0,0,0,0,0,0,0.00592032095924773,0.00826446280991736,0.00676637442752282,0.0100477130689619,0.0078125,0.00783723240019795,0.0374790423083212
"74",202.132301763021,0.00202940006902039,0,0,0,0,0.000974511073378849,0.0021786720882327,0.0023036141360918,0.00589356526909235,0.0157918209064744,0.0068843719801991,0.00768655228204387,0.00901084358813324,0.0133309150920638,0.0382167642011118,0.00764552282723162,0.0434659218919344
"75",203.772881828338,0,0,0,0,0,0,0,0,0,0,0.00346578894301229,0.00824000763479594,0.0040675610353355,0.00379288552691243,0.019287612019008,0.0101445401091752,0.0581853727099822
"76",187.37598980435,0.00308671722800735,0.00113524314027848,0.000308904330132974,0,0.000797137170587232,0.00182128355504591,0.00887070845601821,0.00170167238835115,0.00290325148407218,0.00362205445939621,0.0064615665971262,0.022258130252691,0.00798363255326988,0.0110335519494676,3.90672665901189e-05,0.00826834147596465,0.0548231084782967
"77",163.826365606671,0,0,0,0,0.00605917420949263,0,0,0,0.00792585907100961,0,0.0111103573988677,0.00915119852327397,0.0059636854707038,0.00902589018930517,0.0103468352284176,0.00942450050388055,0.0671273835788585
"78",155.398715387474,0.00342508497027364,0.000561057113946088,0.000456087547531045,0.00148770615423802,0.000967407599636945,0.00117704652220949,9.26940534466765e-06,0.00101824281737446,0.00486353466699933,0.00526710831249743,0.00658478207134502,0.0255461709228304,0.00695715860059336,0.016653982242956,0.0103541167852748,0.010053181814215,0.126410142942456
"79",155.469049891903,0.00381550147100091,0,0.00059024826222744,0.00452855055708531,0.000486973459946433,0.00070660517982572,0.00227972046693411,0.00133582687683676,0.0127074519485188,0.00412640062028871,0.00352837400764481,3.17682400332009e-05,0.00661311474427209,0.0188571428571429,0.00919832842307585,0.0141394384597853,0.0885368126747437
"80",155.748487386594,0.005122023933337,0,0,0.0158099110779375,0.002115121790127,0.00414728686756282,0,0.00753512951755531,0.0247812210368819,0.00988426718742561,0.00689663835617777,0.00778865461255964,0.007596459241666,0.0331628374145857,0.0174865324517848,0.0129563801260663,0.000227356023146667
"81",162.031886323905,0,0,0,0,0,0.00734827432336989,0,0.00395671495975214,0,0.00258990832395336,0,0.00319864856027258,0.00297562058755063,0.0227464384145796,0.00963254317854488,0.007476416525381,0.0249121730667001
"82",181.104801997956,0,0,0,0,0.00811427899232928,0,0.00212497957645937,0.00556583529599392,3.05064350448057e-05,0,0.00492847290200337,0.00761805769943901,0.00252018922316908,0.0071882446759269,0.00537873652041778,0.00628931067592266,0.0226234992965056
"83",194.898652526695,0,0,0,0.00121468210671447,0.00316977388994113,0.00833890116913421,0.000922991906631429,0.00388537725715421,0.00530973741240966,0.005601110541922,0.0140098569158192,0.0046675015458954,0.0103713213625967,5.12892359586785e-05,0.00945719915960398,0.020309328530844,0.0321913553060209
"84",204.267392383032,7.46192277427782e-06,0,0,0,0.00145328441585912,0.00879652304843683,0.00245259420480974,0.012561654509966,0.00425125517831266,0.00498244247354568,0.00950269192400745,0.00738243150327617,0.0151377676651908,0.0167153530460732,0.00494459413867999,0.0124794938049504,0.0337940415120634
"85",229.158022204638,0.00413650465356774,0,0.00253587100304811,0.000823045267489712,0.00300336523348811,0,0.00316455696202532,0.00505807105109416,0.0023931242789699,0.0107705053852527,0.0228526215132067,0.00342068566894936,0.0161943319838057,0.00590908866437976,0.00771157208129342,0.0286396181384248,0.0246693740270106
"86",279.187466286326,0.00334922381263073,0,0,0,0.00651057632522113,0,0.00247700771934632,0.00627298598370453,0.00342001613218214,0.00182909215205107,1.78344042435979e-05,0.00863968729600664,0.0119482039011168,0.00689215640003411,0.00522421010898293,0.0293407794951481,0.023170347428966
"87",364.434923540403,0.00253971716395017,0,0,0.00250392281726824,0,0.00315071494025196,0,0,0.00210308727421465,0,0.0103077871875079,0.00417153335108108,0.013425741465551,0.00566641144561955,0.0124669208513877,9.46142217279362e-05,0.0292612528446637
"88",504.146180904239,0.000785359276654115,0,1.07165925079876e-05,0.000922107120081116,0,0,0.00146187834987854,0.0149185882526049,0.00449449199703091,0.0158284541163357,0.00205263189678684,0.00568564971915369,0.00662416934558282,0.00280532930192979,0.0156067563284693,0.00448232587907452,0.0193944556645215
"89",704.615706276876,0.00225233507962768,0,0,0.000753272243815546,0,0.00071199695599698,0.000883774174207442,1.81518375013469e-05,0.00333071623390876,0.00290352309305611,0.00418861824679354,0.00475139066650835,0.0238019494155647,0.00584387739662315,0.00814386419878942,0.0142431163920539,0.0285127659198202
"90",573.702780350588,0.00596897452615584,0,0,0,0.00393939538347619,0.00185962343819555,0.00133757623092923,0.00113925544879242,0.00170254187245345,0.00501300275659287,0.00563102730995342,0.0101925204774888,5.11080525745357e-05,0.00261788556942198,0.0212610441728459,0.0130280995063091,0.0314150231878187
"91",1,0.00149327025526015,0,0,0,0,0,0.00715590142928245,0.00589044384526422,0.00537634408602151,0.010727871978592,0.0044102101058744,0.00643086816720257,0.0110534666220602,0.00660313816784502,0.0300751879699248,0.00978966573498411,0.0343557887826278
"92",202.132301763021,0,0,0,0,0,0.00325258890725148,0,0.00398763550454511,0.00344924685300084,0,0.00671563737284128,0.00886049844875602,0.00603205231932887,0.00473282752739406,0.0527411948004561,0.0089652003133579,0.0468475299063027
"93",203.772881828338,0.00380455032216148,0,0,0.000924511548524343,0.00416367930559316,0.00286519075693185,0.00720918720210018,0.00591766218168054,0.00762828252253002,1.10817965430883e-05,0.00488765107347887,0.024354080758279,0.0126631617137803,0.0132594262635038,0.035149624992169,0.0110938197003969,0.0458614836781202
"94",187.37598980435,0.00208163491817529,0,0.00036184781104979,0.00269860155136446,0.000464338047314446,0.000850597270396032,0.0068938077143913,0.00234394107879766,0.00239873700816706,0.00469282772341078,0.00434410856083851,0.0233886362171532,0.00550552299607821,0.0081453869432582,4.23931178465126e-05,0.0067370782360037,0.0887457831777031
"95",163.826365606671,0,0,0,0,0,0,0,0,0,0.00635582086848421,0.00552402816467066,0.0111003707719136,0.00490405853684894,0.00327501918327219,0.00477309363215692,0.00741799394498985,0.0583246776067315
"96",155.398715387474,0.00539858631028845,0,0.000992815143649668,0,0,0,1.97152756460792e-05,0.00181877241173414,0,0.00671638250885034,0.00602611529771301,0.0222535533372211,0.00209084819645492,0.0102295974014596,0.0120775111683041,0.00826894418391728,0.0926015860434794
"97",155.469049891903,0.00174029172511843,0,0,0.00421390355152688,0.00185758513931889,0.00139890389602953,0.00255810570510581,0.0016750418760469,0.00679194260972702,0.000891695982281792,0.00442151805453206,3.83125634050336e-05,0.00572493863958854,0.0135135135135135,0.00665794445033029,0.0121013709630428,0.0869565217391304
"98",155.748487386594,0.00298502057042156,0,0,0.00479711685447009,0,0.00462828663313068,0.00171249452362541,0.00141125110913809,0.00936378267819604,0.00198835632531754,0.00554686364699588,0.00951013622503913,0.0147864837213575,0.0188395885701537,0.011029908089148,0.0135078389575969,0.000232408379216593
"99",162.031886323905,0.00374495437394977,0,0,1.55318666361411e-05,0.00221736903467116,0.00503565952557464,0.002902455484371,0.00303747815092084,0.0043997144656749,0.00371595542132438,0.00664558111334543,0.00331182234545914,0.00857293332272295,0.0358045789859124,0.00805859821473036,0.0212102686209178,0.0392932310186401
"100",181.104801997956,0,0,0,0.00859805113490535,0,0,0.00370374961389925,0,2.01520611062402e-05,0.00585439942665826,0.00663236873801197,0.00736641014780589,0.0036741706043044,0.0104948372268533,0,0.0148122083208646,0.0226716344013918
"101",194.898652526695,0.00411142515715263,0,0.000744620328908038,0.000577453332068532,0.00213154128980648,0.00227519718143797,0.00315080289811129,0.0022640512085445,0.00481673713231787,0.00521413486087732,0.0264571034507775,0.0039606961409768,0.00640393505261592,3.76919522498531e-05,0.00734103380309854,0.0262247780240533,0.0247430398264397
"102",204.267392383032,8.24542466557699e-06,0,0.00168393011644029,0.0018811635881435,0.00100495548949232,0.00599535567639196,0.00255950215732709,0.00634053459779331,0.00302463854084252,0.00529976533070115,0.0222546914091271,0.00708655775561386,0.00968499589723122,0.00909255419048691,0.00754752138585204,0.0251049466017715,0.0306739266819215
