Municipio,De 0 a 4 anos,De 5 a 9 anos,De 10 a 14 anos,De 15 a 19 anos,De 20 a 24 anos,De 25 a 29 anos,De 30 a 34 anos,De 35 a 39 anos,De 40 a 44 anos,De 45 a 49 anos,De 50 a 54 anos,De 55 a 59 anos,De 60 a 64 anos,De 65 a 69 anos,De 70 a 74 anos,De 75 a 79 anos,De 80 anos ou mais
313350,1146,1201,1281,1491,1649,1620,1510,1520,1579,1598,1484,1353,1215,1004,786,569,759
313360,583,589,664,745,755,792,774,712,662,617,571,493,467,365,249,165,168
313370,745,739,784,996,946,831,806,836,776,686,640,527,455,348,268,164,155
313375,882,934,1086,1203,1291,1301,1156,1077,1027,1183,1149,1014,749,600,425,326,324
313380,5175,5349,6104,7288,7561,7673,7593,7168,6426,6485,6228,5273,4044,2983,2069,1431,1712
313390,358,364,454,447,479,431,403,407,364,391,352,330,257,183,160,105,143
313400,1165,1122,1301,1410,1270,1224,1111,974,895,788,723,628,582,514,402,329,415
313410,338,349,444,475,484,397,392,471,410,423,421,348,316,240,200,134,160
313420,5972,6354,6596,7832,8243,8433,7739,7795,7257,7198,6478,5646,4673,3892,3020,2370,2721
313430,356,355,403,477,504,470,458,467,411,425,419,355,307,235,184,135,161
313440,2323,2401,2845,3261,3225,3366,3220,2984,2768,2577,2266,1771,1446,1073,765,549,632
313450,213,215,252,294,316,308,250,262,286,314,290,249,210,132,129,78,75
313460,1193,1191,1306,1574,1436,1365,1403,1366,1355,1331,1233,1076,955,688,590,436,489
313470,929,920,899,911,965,876,902,787,815,805,731,625,576,488,426,296,388
313480,461,459,538,604,549,561,587,545,498,500,497,482,457,316,232,167,213
313490,1663,1694,1798,1903,2042,2132,2042,1928,1795,1671,1544,1325,1016,774,506,425,524
313500,193,200,234,231,259,240,252,215,202,202,198,202,151,111,78,53,74
313505,3497,3331,3427,3698,3816,3511,3380,2543,2004,1906,1466,1267,1033,775,571,342,313
313507,420,414,414,490,469,396,356,343,342,318,308,271,200,167,128,115,148
313510,5257,5159,5828,6429,6604,6345,6033,5344,4442,4204,3643,3024,2399,1892,1370,1000,1123
313520,5614,5512,5551,6036,6284,5713,5299,4408,3683,3635,3687,3055,2516,2056,1569,1148,1514
313530,311,319,346,352,339,367,350,337,298,276,247,181,176,123,71,52,59
313535,596,557,671,796,899,766,673,540,495,497,431,424,344,291,207,165,166
313540,278,286,339,408,360,392,395,377,398,383,377,328,249,196,148,114,134
313545,557,549,734,704,799,779,660,482,440,370,349,273,212,203,142,115,133
313550,785,793,854,980,1007,926,930,973,828,859,790,727,615,525,388,316,390
313560,514,503,557,655,737,628,577,511,515,523,489,428,349,253,205,163,191
313570,319,314,344,388,451,427,351,386,401,349,323,269,250,212,148,132,164
313580,2001,1981,2138,2125,1955,1802,1803,1692,1518,1505,1362,1209,1013,866,750,587,733
313590,236,246,328,384,406,355,351,383,346,326,352,300,251,192,152,90,119
313600,1330,1280,1333,1322,1323,1131,1022,963,916,898,788,676,598,571,440,346,403
313610,265,270,324,427,371,305,302,322,357,365,346,316,252,218,188,157,197
313620,4528,4809,5331,6254,5971,6234,6262,5938,5191,5464,5546,4621,3546,2900,2028,1433,1731
313630,3437,3391,3863,4412,4447,4046,3855,3451,3358,3112,2729,2158,1729,1343,958,670,709
313640,305,317,323,350,402,387,337,317,259,292,279,224,215,209,139,91,115
313650,725,731,884,890,1037,852,753,720,623,627,635,488,480,384,316,271,268
313652,405,368,378,475,489,477,403,362,259,237,168,152,139,89,65,42,51
313655,338,332,386,414,423,371,372,319,309,285,279,167,223,166,127,126,127
313657,475,446,471,503,464,396,354,278,211,235,207,199,177,111,105,66,76
313665,1818,1763,2025,2239,2223,2135,2178,1893,1773,1517,1443,1245,978,692,493,347,310
313670,29592,31404,35626,41764,44245,46415,44881,42125,36495,37739,37898,34439,27644,21418,14383,10578,13714
313680,293,290,336,385,369,359,321,357,296,253,230,202,188,139,115,73,64
313690,656,637,736,889,938,937,828,741,648,656,582,511,434,320,216,173,165
313695,485,474,534,513,557,467,414,364,351,323,307,276,216,157,121,96,107
313700,1681,1586,1747,1742,1621,1477,1294,1183,917,911,809,670,614,480,386,300,347
313710,405,419,479,564,532,509,505,560,645,603,531,483,446,350,267,179,191
313720,3122,3153,3688,4282,4334,4290,4107,4039,3652,3422,3193,2677,1962,1396,1039,712,807
313730,315,313,336,387,412,351,339,306,254,232,205,161,158,155,90,79,95
313740,885,888,1027,1077,1093,996,1092,1061,807,807,790,657,488,381,292,214,227
313750,985,1033,1221,1300,1458,1275,1222,1296,1405,1371,1196,1010,916,682,574,417,444
313753,619,613,779,830,812,748,729,715,701,609,560,391,360,260,232,132,124
313760,3770,3753,4368,5180,4745,4967,4980,4830,4402,4188,3948,3293,2433,1741,1248,888,1055
313770,1436,1389,1590,1685,1596,1694,1706,1461,1352,1258,1028,998,864,599,479,352,456
313780,1312,1356,1443,1540,1642,1443,1521,1420,1356,1414,1387,1209,988,809,610,437,541
313790,225,227,246,261,232,242,233,270,254,225,220,194,172,126,124,90,103
313800,333,349,378,466,473,508,528,553,426,456,483,446,368,335,209,165,237
313810,516,481,536,634,601,505,490,442,393,393,389,339,272,188,143,107,122
313820,5679,5950,6884,7933,8331,8611,8464,7704,6641,6835,6409,5913,4645,3356,2308,1732,2139
313830,209,206,241,240,258,275,255,205,212,199,200,172,182,117,99,77,97
313835,340,333,469,446,478,478,411,376,285,311,247,197,169,108,92,85,82
313840,3069,3180,3544,3905,4082,3975,3935,3855,3674,3658,3395,3017,2609,2163,1576,1219,1509
313850,288,302,310,399,355,344,324,411,404,410,372,337,261,248,177,142,146
313860,958,987,1138,1238,1303,1145,1122,1208,1152,1258,1261,1040,815,651,502,361,451
313862,437,456,537,601,660,651,631,561,500,510,483,403,267,198,159,125,134
313865,649,612,702,781,848,742,758,580,514,492,470,404,378,287,252,162,212
313867,479,453,528,562,508,523,511,420,427,411,383,305,227,191,136,116,122
313868,563,528,610,637,623,568,530,437,406,371,311,260,219,185,136,118,119
313870,358,356,394,458,433,368,418,377,403,385,386,307,265,207,163,100,101
313880,1013,1050,1238,1352,1493,1465,1313,1318,1285,1307,1239,1038,888,712,540,368,421
313890,516,521,552,556,548,509,552,499,488,430,396,335,302,256,247,175,226
313900,2826,2853,3131,3472,3446,3367,3244,2988,2741,2691,2553,2217,1801,1297,913,641,779
313910,307,314,288,397,409,354,368,383,322,390,385,312,224,204,140,113,143
313920,1341,1297,1555,1753,1713,1495,1272,1242,1190,1086,1087,869,878,644,513,398,519
313925,342,363,394,462,545,479,490,461,451,441,475,386,306,295,232,192,184
313930,1589,1529,1814,1872,1733,1454,1346,1227,1146,1098,1013,842,695,575,454,337,442
313940,6730,6658,7240,7463,7314,7204,7199,6580,5646,5453,4811,3999,3264,2361,1574,1244,1544
313950,1585,1550,1771,1908,1837,1745,1710,1667,1473,1422,1347,1142,988,679,522,444,517
313960,1794,1851,2001,2157,2023,2152,2141,2098,1956,1888,1680,1499,1311,951,755,599,773
313980,741,756,801,1012,1056,1029,964,868,817,881,824,722,574,453,345,280,327
313970,552,554,600,633,727,636,567,571,588,514,496,351,293,220,150,105,127
313990,911,909,1053,1208,1256,1114,1014,967,1007,1022,938,819,637,501,364,234,305
314000,3928,3958,4365,5221,5444,5475,5294,4713,3876,3647,3390,2741,2116,1567,1024,748,853
314010,306,292,379,392,375,344,294,271,259,261,210,193,161,133,117,75,131
314015,1107,1069,1206,1331,1369,1201,1194,1133,1003,1011,820,678,515,334,252,161,182
314020,178,195,168,225,238,199,218,191,205,204,198,160,147,127,86,79,98
314030,260,263,295,322,314,255,310,314,254,291,275,225,174,161,117,102,127
314040,155,162,165,243,252,218,216,182,206,215,231,169,143,106,87,64,56
314050,798,786,973,1061,1093,1024,969,953,963,964,841,737,596,471,322,280,323
314053,607,596,684,662,742,632,648,572,501,498,432,364,325,240,156,122,159
314055,604,573,714,787,766,680,661,577,545,500,415,341,309,283,243,139,206
314060,328,327,328,417,420,315,349,285,275,286,265,209,169,154,142,138,146
314070,2054,2060,2401,2572,2459,2399,2463,2270,2014,1878,1840,1518,1283,1009,691,491,517
317150,281,284,282,291,334,247,246,194,175,175,187,185,130,111,68,47,64
314080,784,811,980,1146,1154,1054,1090,1014,940,1018,963,875,730,543,369,317,343
314085,1083,991,1055,1036,1114,966,833,698,525,501,501,403,318,258,177,120,160
314090,1550,1508,1662,1749,1584,1568,1327,1369,1147,1068,1023,834,618,500,350,281,365
314100,764,779,867,958,1174,1075,974,953,887,852,805,622,557,448,354,259,328
314110,2402,2428,2715,3194,3247,3112,3222,3080,2499,2508,2227,1710,1310,1005,675,547,546
314120,176,187,243,263,263,249,227,272,279,269,300,234,223,195,138,136,130
314130,238,241,265,324,317,269,261,275,283,264,257,181,173,117,81,68,61
314140,1612,1579,1735,1774,1780,1591,1498,1512,1319,1267,1148,949,880,754,595,514,567
314150,379,372,457,506,481,444,475,505,498,479,402,345,313,272,190,149,180
314160,595,602,752,810,858,804,752,746,767,749,685,661,505,434,374,257,311
314170,346,352,418,486,435,428,423,410,412,350,384,326,305,241,177,136,223
314180,2415,2326,2975,3327,3257,3294,2682,2085,1653,1611,1434,1205,1025,716,571,434,421
314190,215,228,286,295,352,287,259,289,288,273,277,236,203,137,114,71,92
314200,977,946,1013,1200,1235,1125,1040,945,887,742,748,603,571,458,367,284,316
314210,669,661,755,862,872,848,837,836,762,720,658,603,459,344,268,203,262
314220,955,965,972,1107,1259,1195,1060,1023,996,980,876,880,695,559,386,276,421
314225,381,349,456,446,446,397,372,304,269,271,219,232,170,138,128,85,116
314230,295,305,343,380,333,314,330,367,325,324,357,275,254,190,148,131,186
314240,463,469,560,544,578,592,565,563,553,532,443,366,341,284,205,152,152
314250,153,151,180,176,197,164,161,186,171,152,135,106,111,77,77,52,50
314260,543,563,645,662,717,680,676,601,592,526,542,539,392,298,215,143,192
314270,1142,1137,1231,1343,1359,1130,1070,1018,889,978,932,784,650,595,453,311,403
314280,1256,1274,1291,1604,1634,1587,1495,1550,1440,1526,1303,1203,971,840,565,496,596
314290,1221,1255,1362,1548,1883,1666,1637,1569,1424,1567,1437,1253,1008,926,686,488,587
314300,710,718,876,1055,1102,1071,982,987,973,966,904,756,634,476,390,286,338
314310,2942,3000,3430,3897,3895,3793,3698,3856,3555,3501,3179,2562,1988,1524,997,765,714
314315,487,428,491,492,433,331,353,295,270,258,196,179,165,146,128,81,103
314320,1204,1198,1462,1652,1681,1630,1588,1565,1422,1545,1408,1353,1150,860,679,513,657
314340,1383,1410,1605,1670,1864,1897,2115,1825,1691,1686,1478,1252,998,698,486,377,420
314330,27108,27724,30731,33609,34870,37469,35907,31973,27125,24165,21040,17711,13746,10555,7342,5145,5480
314345,662,612,712,781,771,690,637,537,482,439,367,359,260,224,171,128,139
314350,567,543,574,719,674,642,612,573,671,687,637,467,404,282,249,191,176
314360,160,158,205,215,225,193,219,175,148,173,164,146,102,96,83,50,56
314370,188,195,232,261,294,232,240,228,199,222,222,177,165,124,109,99,115
314380,389,384,448,523,505,461,499,458,433,431,429,365,268,247,150,84,102
314390,6247,6509,7280,8137,8390,9214,8941,8421,6907,7305,6783,6103,4977,3728,2612,1996,2576
314400,1891,1825,1977,2160,2026,2029,2178,2050,1894,1795,1614,1378,1246,967,739,595,689
314410,1212,1255,1284,1529,1595,1602,1581,1530,1417,1367,1482,1309,1023,850,571,472,591
314420,234,234,247,277,299,217,216,219,212,207,181,143,123,118,112,80,97
314430,2820,2849,3091,3341,3269,3267,3374,3160,2664,2637,2307,2082,1680,1400,1233,879,1055
314435,539,540,495,623,668,572,504,490,400,378,406,291,278,189,151,107,134
314437,250,239,264,301,297,278,252,238,226,232,195,150,121,99,76,57,49
314440,236,245,276,335,297,347,338,322,329,356,372,315,286,226,153,129,174
314450,512,516,621,740,663,580,630,613,617,665,511,476,365,304,223,170,184
314460,1678,1721,1909,2145,2134,2078,2082,2037,1717,1646,1631,1578,1359,977,695,497,643
314465,676,670,929,925,949,806,813,677,629,599,564,444,437,332,283,185,248
314467,269,244,263,296,259,243,223,274,277,238,224,191,146,118,83,52,52
314470,1167,1212,1259,1382,1421,1486,1374,1269,1187,1161,1195,1012,731,601,447,330,461
314480,5512,5593,5828,7026,6953,7737,8166,7785,6599,6287,5809,4989,3825,2831,1916,1263,1447
314490,273,262,267,313,315,257,285,244,219,253,211,181,162,129,128,103,109
314500,1047,1057,1234,1326,1297,1335,1282,1124,1064,962,852,595,444,309,238,159,148
314505,569,550,631,677,730,653,647,559,507,446,390,312,241,219,172,102,110
314510,1163,1185,1210,1309,1347,1322,1294,1235,1194,1072,1008,834,693,498,336,240,325
314520,7268,7715,8677,8815,9402,10989,9962,7332,5527,4438,3489,2657,1783,1123,754,474,427
313660,365,373,408,434,470,406,437,438,453,365,378,313,269,192,138,125,132
314530,2819,2695,3000,3096,3021,2588,2382,2067,1685,1610,1467,1158,1084,805,678,526,632
314535,766,747,910,978,959,876,768,728,642,565,512,455,483,379,346,261,283
314537,413,382,417,477,435,415,443,325,294,287,240,225,217,186,156,126,156
314540,86,88,104,143,132,113,115,142,145,145,168,122,108,88,64,49,49
314545,507,479,530,537,535,536,489,429,326,332,294,238,198,127,96,72,57
314550,149,151,190,232,195,183,189,203,189,184,186,184,137,127,75,66,58
314560,2385,2430,2833,3210,3190,3245,3122,3241,2973,2875,2785,2399,1902,1457,1098,830,1070
314570,125,132,139,163,183,155,151,149,161,168,143,126,131,79,59,35,47
314580,215,211,262,329,243,207,209,256,223,211,192,156,122,99,81,59,57
314585,308,315,334,373,370,363,380,347,315,289,283,256,211,148,117,88,124
314587,609,576,655,739,715,580,609,609,525,484,403,334,304,206,154,118,140
314590,2401,2515,2543,3140,3458,3978,3620,2997,2310,2343,2421,2307,1592,956,580,381,420
314600,1830,1904,2151,2572,2432,2499,2457,2445,2387,2377,2288,1960,1668,1396,991,723,919
314610,4466,4572,5388,6292,6320,6263,6097,5735,5019,4904,4633,3878,3075,2277,1662,1180,1357
314620,463,447,479,541,521,498,423,416,380,312,335,262,226,207,188,138,181
314625,631,593,593,573,648,594,482,437,294,262,269,215,216,125,102,60,97
314630,1600,1507,1737,1835,1720,1563,1486,1358,1156,1076,1009,799,764,633,605,412,482
314655,479,458,508,534,630,487,485,424,373,349,291,278,229,179,133,112,120
314640,215,223,242,331,338,268,285,314,338,404,356,308,275,212,186,156,134
314650,467,496,539,637,624,641,581,594,575,607,606,491,390,313,239,197,234
314660,61,64,87,102,113,93,100,107,120,122,130,124,88,66,61,45,71
314670,338,348,439,460,432,549,507,447,450,456,491,424,334,323,230,171,238
314675,401,448,465,470,527,408,424,419,388,372,366,312,318,261,187,188,219
314690,1187,1123,1245,1502,1363,1285,1146,1135,1116,1008,904,665,488,358,237,175,205
314710,5485,5600,6502,7669,7864,7929,7611,7332,6519,6127,5692,4873,3661,2685,1926,1382,1591
314700,6726,6518,7560,8557,8678,8413,7652,6970,6196,5528,5033,3757,2963,1989,1422,1081,1161
314720,1251,1292,1388,1599,1753,1761,1578,1463,1434,1436,1418,1226,993,866,621,452,598
314730,1270,1289,1359,1638,1607,1575,1588,1514,1575,1495,1393,1189,873,715,569,415,440
314740,1598,1599,1844,2124,2161,2043,1905,1757,1643,1743,1523,1180,889,707,449,321,384
314760,954,974,1140,1278,1282,1168,1242,1243,1208,1143,1102,984,788,579,411,278,366
314770,397,420,523,579,646,597,577,568,609,667,593,492,439,358,268,211,253
314780,111,120,136,149,176,125,131,145,146,175,170,116,107,81,74,49,62
314750,90,91,106,100,146,124,114,114,115,121,117,110,104,77,70,54,60
314790,6957,7143,7613,8974,9219,9248,8846,8468,7903,7747,7169,6364,5231,3955,2817,2035,2228
314795,457,430,499,530,609,505,436,407,340,357,297,222,223,187,157,81,111
314800,8204,8568,9867,11400,12293,12095,11795,11164,11236,10920,10021,8613,6835,5112,3610,2763,2875
314810,5862,5912,6488,7591,7374,7417,7005,6764,6280,6127,5608,4444,3556,2624,1903,1399,1497
314820,288,298,360,412,383,433,419,417,376,391,387,350,279,254,203,134,171
314830,610,609,696,782,796,805,707,667,580,629,651,508,406,326,237,225,281
314840,368,373,412,444,439,350,297,298,283,275,288,235,208,160,156,139,181
314850,619,604,628,659,686,693,654,608,570,442,485,426,374,330,294,220,285
314860,1394,1347,1481,1551,1648,1452,1389,1173,1047,1009,886,746,652,510,449,375,447
314870,1953,1953,2041,2125,2204,1868,1748,1652,1502,1480,1334,1039,931,815,627,486,546
314875,597,558,664,663,596,541,625,576,440,395,320,282,264,146,119,93,89
314880,167,171,203,216,270,228,188,233,228,215,215,197,184,155,132,110,136
314890,225,229,260,265,294,295,276,302,292,304,283,234,220,152,136,95,99
314900,166,157,185,237,198,189,179,196,167,163,119,117,99,74,56,37,48
314910,719,710,758,1019,937,818,776,721,808,869,820,630,577,427,311,227,275
314915,908,873,909,1068,1118,936,847,723,603,658,615,524,382,331,228,200,187
314920,258,266,248,289,277,257,249,263,255,274,249,166,183,137,81,71,77
314930,3676,3790,4476,5131,5175,5170,5276,4913,4232,4321,4090,3670,2786,2042,1386,971,1248
314940,105,109,126,153,141,116,139,163,151,124,143,99,76,64,45,28,30
314950,211,219,194,243,282,238,247,218,206,227,221,214,164,125,97,72,101
314960,284,287,272,335,379,319,244,339,287,321,292,242,180,149,116,109,142
314970,764,799,904,945,933,1029,916,733,740,638,515,463,300,274,203,151,156
314980,1157,1168,1311,1429,1362,1289,1248,1252,1114,1017,911,738,561,378,258,191,141
314990,1224,1246,1414,1692,1688,1640,1640,1564,1433,1446,1373,1288,1054,804,562,394,527
314995,547,525,582,693,613,491,514,510,437,411,357,333,250,199,191,130,179
315000,311,299,354,379,368,365,286,262,253,248,225,206,174,130,132,112,127
315010,151,155,153,171,205,179,177,204,194,227,224,172,176,129,105,96,92
315015,651,611,650,769,699,643,626,605,545,520,432,337,286,199,150,135,140
315020,312,314,292,330,388,341,309,304,249,249,255,182,174,127,112,82,119
315030,221,240,281,287,334,265,265,326,331,384,373,319,323,195,200,136,145
315040,274,281,343,370,373,289,329,398,379,374,330,279,251,201,154,118,129
315050,494,501,563,654,717,657,651,685,647,651,586,518,399,282,208,158,172
315053,373,363,397,386,346,371,389,378,312,290,274,240,210,161,109,73,80
315057,716,668,669,677,719,564,551,484,351,370,368,302,290,243,179,137,149
315060,317,332,391,510,536,434,437,471,473,511,501,378,326,268,206,159,209
315070,422,430,444,496,524,556,580,466,417,294,237,213,151,125,85,55,79
315080,1278,1218,1310,1596,1636,1414,1385,1154,1100,1092,983,853,699,562,480,335,498
315090,333,335,362,433,419,395,385,411,364,377,377,331,272,205,158,102,145
315100,548,547,576,719,707,620,618,579,602,584,573,463,365,307,220,181,201
315110,618,619,719,892,899,856,856,847,759,686,689,651,495,379,260,204,238
315120,4172,4208,4228,4748,4909,4901,4766,4253,3595,3413,3199,2720,2205,1520,1051,706,942
315130,639,663,723,740,809,870,819,774,686,788,792,674,555,433,328,259,353
315140,1798,1823,2124,2304,2378,2180,2123,2034,1878,1876,1633,1358,1082,811,600,432,605
315150,1863,1955,2270,2576,2714,2701,2708,2602,2339,2274,2310,2061,1700,1224,900,679,862
315160,891,930,884,882,942,1081,1092,884,799,693,654,520,439,285,215,152,121
315170,947,1009,1055,1223,1168,1248,1207,1184,1160,1226,1239,1011,919,711,498,338,417
315180,9418,9731,10595,12412,12439,13326,13668,12956,11588,10734,10206,9571,8332,6178,4320,3091,3613
315190,483,496,548,618,645,627,641,598,565,578,580,543,498,412,330,240,339
315200,2263,2231,2427,2707,2905,2589,2421,2212,2068,2044,1852,1452,1133,881,661,497,537
315210,3436,3587,4051,4476,4742,4700,4868,4682,3987,4163,4003,3429,2831,2105,1487,1070,1569
315213,342,323,385,380,377,359,378,288,249,219,187,163,157,125,88,77,69
315217,1163,1035,1067,1164,989,838,825,748,681,647,543,495,423,394,331,273,261
315220,2470,2506,2828,2995,3401,3255,3295,2766,2507,2442,2231,1837,1669,1339,958,730,854
315230,619,633,711,848,830,845,966,902,791,802,705,634,476,365,287,261,316
315240,1220,1182,1328,1406,1383,1209,1174,1086,1062,992,886,759,676,553,473,385,523
315250,8682,8938,9879,11957,12079,12419,12508,11304,10126,9684,9038,7913,6239,4581,3026,2190,2569
315260,328,329,328,439,510,407,437,396,474,457,472,422,310,251,201,165,180
315270,559,571,673,692,677,637,692,665,650,671,618,504,354,286,229,162,182
315280,1800,1823,2018,2115,2245,2168,2223,2133,2092,1959,1674,1400,1147,855,611,432,483
315290,463,475,519,618,620,612,539,604,610,594,650,629,522,400,346,249,310
315300,190,178,215,249,216,267,261,267,262,258,250,214,203,133,130,97,93
315310,368,362,397,432,436,330,314,400,348,404,374,323,249,218,184,147,199
315320,245,244,264,295,341,275,243,294,257,276,225,196,166,146,138,88,93
315330,283,271,226,271,253,245,226,225,147,166,154,128,126,87,76,57,66
315340,1145,1127,1303,1620,1553,1415,1429,1538,1468,1425,1202,1043,912,714,544,383,390
315360,666,697,778,923,982,971,804,762,699,649,694,517,378,275,208,157,151
315370,223,226,273,316,293,238,238,236,233,215,267,185,166,127,95,73,74
315380,82,86,108,128,144,109,95,146,145,177,162,141,122,84,79,53,59
315390,1034,1052,1131,1322,1408,1370,1415,1365,1102,1006,968,896,679,526,317,185,265
315400,1415,1443,1672,1734,1676,1710,1671,1639,1740,1740,1629,1489,1174,965,777,656,844
315410,555,587,646,714,768,710,755,763,660,722,734,668,607,501,436,279,399
315415,560,541,561,652,597,557,560,478,438,434,387,339,266,187,146,114,138
315420,657,681,757,856,914,904,779,787,794,790,832,724,569,405,339,247,299
315430,1142,1177,1238,1384,1285,1219,1239,1202,1211,1104,1124,920,876,732,569,442,536
315440,287,286,313,398,433,326,335,361,369,360,322,256,204,190,131,92,105
315445,596,586,641,812,757,582,631,554,539,502,470,438,305,260,177,147,147
315450,769,765,828,904,947,882,776,622,495,552,486,361,337,269,198,143,169
315460,24147,23450,26990,30909,28665,28642,28325,27265,22327,19234,16418,14622,11320,7364,4749,2994,3035
315470,217,231,257,284,294,309,326,285,229,233,275,311,222,140,112,96,153
315480,633,618,695,893,808,925,881,808,744,636,595,502,354,282,203,145,139
315490,926,936,1021,1071,1127,1059,1039,1071,883,853,877,819,659,514,383,283,429
315510,397,390,361,423,460,418,378,332,357,337,266,279,222,164,155,122,159
315500,123,128,163,215,213,220,165,160,174,187,217,170,115,84,84,57,92
315520,323,325,393,459,484,354,347,405,417,476,411,312,268,241,212,170,181
315530,295,299,357,449,405,415,441,434,427,420,400,320,301,225,187,129,131
315540,470,480,635,703,738,665,683,594,589,659,642,514,419,377,274,208,266
315550,774,782,947,990,963,1017,1033,971,905,838,798,614,526,371,279,207,208
315560,2299,2168,2738,3218,2918,2779,2452,2181,1823,1732,1488,1206,1026,801,623,433,480
315570,821,842,994,1102,1166,1018,1091,1083,995,1073,989,865,694,562,426,293,355
315580,964,1010,1146,1347,1540,1474,1377,1178,1210,1237,1135,1033,862,680,519,431,558
315590,305,311,366,422,394,342,404,415,383,430,382,355,245,215,184,120,166
315600,1045,1005,1157,1285,1240,955,856,745,858,789,722,635,530,477,329,319,350
315610,232,241,277,348,402,300,285,343,346,385,353,335,294,227,162,118,133
315620,141,135,173,192,165,198,143,130,180,144,166,144,110,70,55,45,50
315630,485,498,602,660,630,700,684,589,513,587,439,349,266,213,150,119,146
315640,226,217,249,279,284,266,271,275,267,276,248,222,179,119,94,70,46
315645,240,239,323,327,417,345,368,357,328,323,271,241,225,152,117,100,106
315650,493,519,574,558,584,433,455,436,393,438,389,376,357,270,216,166,162
315660,660,666,809,716,878,775,681,677,659,684,589,512,477,387,370,286,355
315670,8946,8914,10364,12091,11336,10958,11344,10893,9238,8761,7895,6858,5145,3715,2612,1843,2037
315680,1165,1145,1213,1379,1383,1216,1067,1021,982,960,916,791,613,544,447,366,486
315690,1604,1656,1801,1962,2138,2152,2099,2008,1770,1648,1645,1288,1090,850,628,473,579
315700,2640,2689,3093,3375,3515,3408,3331,3016,2739,2561,2212,1956,1753,1384,1167,885,1081
315710,622,607,555,525,591,506,510,473,390,434,437,351,285,206,171,155,181
315720,2077,2100,2119,2556,2715,2660,2556,2456,1975,1913,1890,1479,1150,783,569,440,494
315725,561,540,600,663,627,599,645,608,576,609,456,412,336,269,189,149,169
315727,199,189,204,255,233,187,204,215,247,270,219,168,135,90,82,55,64
315730,277,278,301,332,397,335,293,357,341,321,310,249,227,178,129,83,118
315733,518,520,646,702,729,714,679,671,617,590,523,475,330,243,172,104,116
315737,334,309,338,358,369,291,277,273,249,247,233,232,230,158,147,118,123
315740,264,266,338,379,398,305,367,369,339,329,328,281,267,175,175,146,172
315750,328,323,407,395,436,331,319,318,304,251,241,210,187,148,141,85,103
315760,334,327,324,379,387,278,279,244,221,242,233,200,157,102,89,63,70
315765,629,583,580,575,552,453,451,407,336,320,301,240,238,190,162,116,147
315770,888,915,1053,1124,1112,1221,1232,1064,895,794,732,588,439,338,235,154,164
315780,15192,14875,17227,19923,18183,18469,18492,18210,15459,13625,11511,10400,7967,5691,3835,2429,2509
315790,1274,1242,1364,1411,1311,1238,1317,1149,992,964,860,815,596,437,325,235,283
315800,756,743,813,995,1004,890,742,736,741,691,636,485,448,323,261,222,318
315810,354,357,412,371,453,419,396,322,308,336,322,322,270,200,166,121,167
315820,1091,1061,1203,1347,1325,1163,1063,976,875,871,817,687,576,480,370,330,400
315920,475,489,535,600,594,605,644,691,654,703,669,586,548,449,331,203,277
315940,215,221,248,287,262,237,222,253,274,278,237,200,179,135,102,80,91
315930,252,263,277,347,384,301,351,357,359,364,370,321,268,216,193,152,195
315935,474,460,544,583,616,570,545,558,460,439,397,363,307,205,184,122,151
315950,405,396,412,464,442,391,395,442,378,376,360,290,286,194,154,106,132
315960,2650,2672,3057,3492,3468,3724,3491,3277,2911,2663,2539,2102,1659,1236,848,630,776
315970,214,222,272,273,252,245,253,228,228,232,231,203,163,107,93,53,52
315980,1182,1221,1305,1399,1479,1493,1418,1569,1493,1397,1191,1046,832,708,559,439,466
315830,450,432,560,608,561,539,583,538,554,494,448,440,325,264,178,112,127
315840,223,230,216,246,272,248,251,245,255,286,242,288,224,178,141,121,128
315850,464,457,555,597,576,504,558,564,575,558,484,498,396,346,261,220,249
315860,248,250,290,303,324,284,266,274,274,316,282,224,173,154,114,88,93
315870,127,126,193,181,168,213,177,199,174,145,142,126,123,107,78,41,59
315880,262,259,331,376,399,341,365,351,352,321,285,275,239,175,161,122,152
315890,671,631,728,747,687,685,654,660,587,564,453,453,358,264,218,145,197
315895,2478,2369,2631,2903,2791,2582,2774,2661,2283,1974,1645,1411,1139,750,499,391,422
315900,260,247,269,340,336,320,336,373,317,301,266,227,202,139,108,73,96
315910,217,217,306,313,300,255,245,255,284,299,250,212,186,163,133,81,110
315990,1198,1196,1411,1545,1584,1416,1454,1396,1163,1160,1064,1079,815,592,451,305,326
316000,195,213,221,279,262,218,245,246,264,271,262,226,188,169,125,98,121
316010,242,242,264,328,336,301,278,268,280,303,247,231,187,159,113,107,132
316020,332,311,398,407,388,296,263,275,202,222,212,149,161,138,80,73,91
316030,912,931,904,904,912,818,865,771,708,695,684,630,554,469,398,292,344
316040,1775,1815,2050,2344,2345,2258,2218,2195,1889,1803,1728,1432,1102,881,610,451,579
316045,600,556,662,715,680,594,567,500,409,382,340,322,283,194,162,101,127
316050,103,115,134,135,157,123,116,107,126,145,138,120,73,63,39,37,53
316060,201,200,228,269,260,216,213,192,201,201,233,204,165,110,101,82,101
316070,2710,2783,2928,3660,3756,3569,3534,3451,3114,3348,3401,3050,2216,1830,1288,947,1180
316080,405,387,456,524,450,443,359,351,361,311,276,197,160,125,84,72,57
316090,213,215,210,252,280,320,298,284,231,298,261,243,166,125,101,84,88
