Municipio,De 0 a 4 anos,De 5 a 9 anos,De 10 a 14 anos,De 15 a 19 anos,De 20 a 24 anos,De 25 a 29 anos,De 30 a 34 anos,De 35 a 39 anos,De 40 a 44 anos,De 45 a 49 anos,De 50 a 54 anos,De 55 a 59 anos,De 60 a 64 anos,De 65 a 69 anos,De 70 a 74 anos,De 75 a 79 anos,De 80 anos ou mais
310430,1014,1139,1228,1266,1114,905,946,924,861,691,587,534,481,365,290,238,147
310440,267,263,330,318,272,206,198,207,211,172,151,140,124,114,99,90,54
310445,502,554,574,511,365,272,268,255,241,195,164,136,123,92,85,60,31
310450,2062,2149,2214,2170,1577,1180,1123,1080,988,835,657,580,501,400,290,216,121
310460,956,1034,1102,1124,1068,947,999,918,855,688,585,517,420,359,303,226,162
310470,1689,1858,2075,1970,1385,1087,993,961,888,799,668,642,581,453,314,271,224
310480,515,575,590,538,442,372,353,363,298,246,201,194,173,143,110,94,54
310490,1440,1638,1718,1738,1525,1350,1332,1364,1229,1087,876,702,589,515,417,327,214
310500,742,825,882,860,673,530,557,571,507,408,327,349,302,272,227,180,113
310510,1661,1776,1881,1877,1648,1633,1767,1891,1703,1422,1216,1036,952,731,538,386,254
310520,482,513,635,628,442,354,376,340,292,270,246,236,170,151,120,82,69
310530,457,493,483,468,427,403,419,390,362,274,234,193,153,114,87,78,44
310540,2370,2444,2578,2584,2296,1937,1853,1925,1751,1346,940,691,552,483,401,304,185
310550,503,618,647,603,515,408,431,422,392,343,295,249,218,211,205,156,102
310560,9790,10346,10659,10881,10433,9387,9386,9556,8917,7188,5826,4444,3637,2935,2309,1768,1102
310570,590,680,739,794,653,485,466,506,479,438,347,312,269,265,225,174,132
310590,1720,1717,1730,1866,1771,1525,1544,1532,1331,1035,840,696,552,455,302,236,126
310600,993,947,973,1070,998,785,782,765,641,466,401,340,311,266,175,134,64
310610,329,342,309,301,266,272,283,257,210,178,166,165,134,100,82,66,49
310620,187058,185080,195538,223081,233862,203789,187878,182278,166101,137006,110252,84185,68278,53672,40743,31407,21839
310630,2224,2150,2133,2229,2046,1706,1520,1351,1163,990,740,600,503,414,329,247,169
310640,599,644,699,750,647,574,541,581,491,448,376,318,298,238,198,132,93
310650,1351,1579,1760,1738,1309,941,804,734,602,536,431,379,351,274,177,145,99
310665,426,459,534,524,366,263,260,242,236,185,160,130,107,80,58,60,31
310660,568,542,528,514,391,301,270,257,211,188,178,168,166,115,66,47,44
310670,34804,34472,33759,34409,32982,28796,27001,24732,21629,16204,10966,7516,5741,4303,2972,2136,1318
310680,370,385,406,417,382,333,305,312,284,265,237,186,158,131,101,92,57
310690,1033,1087,1102,1168,1069,902,963,1027,936,822,716,587,494,441,374,308,195
310700,198,220,274,245,194,197,223,237,190,178,163,155,129,114,73,55,21
310710,3636,3796,3981,3853,3270,2801,2673,2766,2585,2122,1641,1319,1113,908,708,607,404
310720,425,474,491,442,406,399,410,426,344,293,247,197,194,142,112,65,42
310730,4591,4860,5350,4918,4213,3391,3201,2978,2598,1970,1610,1314,1155,853,627,452,295
310740,3569,3968,4113,4059,3615,3216,3327,3346,2875,2355,1831,1466,1320,970,748,538,369
310750,571,576,588,623,568,478,517,532,481,392,331,271,262,227,156,124,92
310760,314,335,324,300,284,269,309,297,279,208,184,152,124,90,82,67,41
310770,459,506,540,508,445,313,342,350,306,259,230,190,166,140,112,101,59
310780,1449,1580,1776,1767,1421,1154,1039,1089,953,813,729,659,582,519,396,321,219
310790,1049,1017,1023,1048,987,899,863,875,717,588,474,368,298,210,163,124,63
310800,1505,1645,1704,1729,1501,1279,1200,1226,1217,1009,826,660,591,491,405,311,211
310810,490,536,545,576,574,534,552,516,472,428,407,360,298,277,196,168,101
310820,619,720,737,734,569,488,460,426,385,302,270,232,182,130,119,99,54
310825,1085,1071,1070,1046,666,514,446,402,369,342,282,251,238,210,133,96,77
310830,1126,1217,1280,1328,1189,1136,1177,1239,1172,966,773,622,560,489,391,296,191
310840,1366,1387,1386,1416,1309,1222,1117,1129,1057,899,742,572,530,460,380,300,179
310850,826,922,960,863,616,406,366,390,349,321,248,185,174,138,81,57,57
310870,450,559,581,553,388,327,330,342,282,264,239,217,198,168,134,90,49
310855,1461,1495,1404,1337,1077,899,868,776,668,577,426,330,271,209,134,113,77
310860,3078,3587,3703,3718,2878,2201,1951,1841,1560,1346,1224,1107,955,725,539,422,306
310880,495,529,570,540,405,349,364,344,287,274,219,246,257,209,156,144,104
310890,1354,1468,1443,1466,1374,1201,1063,994,948,851,762,610,564,473,390,313,200
310900,2575,2687,2641,2617,2551,2346,2368,2272,1866,1484,1236,978,810,657,523,387,251
310910,901,921,1000,1016,940,938,852,851,779,663,581,476,399,304,239,222,115
310920,1014,1157,1205,1139,953,738,674,634,554,498,438,413,354,282,242,204,116
310925,386,412,426,429,338,275,287,270,226,194,160,159,146,139,108,60,38
310930,2359,2474,2398,2372,2001,1604,1476,1382,1160,991,818,611,518,414,295,212,126
310940,3105,3142,3279,3167,2615,1953,1729,1613,1400,1197,963,708,580,474,317,257,181
310945,664,690,671,597,517,491,497,418,362,304,229,185,183,157,95,46,31
310950,1324,1310,1307,1432,1295,1170,1080,995,948,761,610,474,439,356,266,194,119
310960,293,318,348,350,335,309,286,305,279,193,192,170,140,115,96,72,56
310970,996,934,981,988,961,795,805,843,767,628,551,446,377,284,238,185,101
310270,971,989,1037,977,758,589,547,522,456,398,346,297,285,231,167,123,99
310980,193,218,235,222,217,179,187,190,150,121,92,78,87,78,67,43,31
310990,760,886,931,885,716,668,725,736,646,491,377,299,265,225,182,134,75
311000,3353,3306,3536,3804,3663,2967,2795,2880,2542,2066,1693,1391,1217,944,707,560,364
311010,444,450,448,457,369,362,335,320,306,246,187,165,132,125,96,65,48
311020,380,393,423,469,417,325,279,272,286,228,177,155,145,125,82,77,42
311030,982,1049,1109,1114,1021,972,1060,1063,946,806,720,602,506,427,359,298,163
311040,298,310,372,382,342,268,262,242,225,188,179,142,113,91,72,51,33
311050,1903,2023,1962,2067,1985,1779,1777,1613,1407,1120,970,725,600,456,323,267,140
311060,1922,1997,2082,2199,2101,1917,1885,1830,1672,1433,1221,974,870,687,555,433,227
311070,1143,1213,1214,1125,1014,911,879,935,907,757,646,505,451,392,360,240,165
311080,367,401,391,373,296,279,247,220,191,150,130,110,110,93,64,58,43
311090,1385,1426,1432,1377,1194,1046,1050,1099,999,849,628,508,474,388,324,259,186
311100,1891,1920,1831,1885,1815,1727,1678,1619,1477,1288,1029,797,636,539,422,331,194
311110,1543,1656,1883,1834,1583,1435,1459,1492,1326,1111,943,844,761,609,462,381,280
311115,393,434,448,407,292,216,191,196,187,196,162,125,138,116,81,66,29
311120,4122,4117,4478,4813,4512,3977,3652,3687,3687,3168,2572,1978,1676,1507,1190,982,600
311130,1019,1156,1134,1142,1034,885,880,835,861,687,491,410,345,321,230,169,125
311140,590,588,492,531,522,439,439,400,375,304,250,194,196,144,91,63,46
311150,1326,1338,1402,1366,1235,1067,1013,924,819,708,546,430,358,291,224,179,95
311160,2718,2789,2724,2691,2548,2256,2101,1905,1721,1380,1130,958,736,617,465,367,232
311190,458,479,536,571,514,439,381,397,404,359,284,234,205,193,160,112,69
311170,386,460,536,531,433,339,333,330,310,273,212,178,175,149,103,88,50
311180,957,1005,1048,1044,1025,933,941,860,701,581,462,401,321,271,201,152,90
311200,1124,1214,1311,1306,1263,1149,1153,1102,1058,927,743,603,523,494,396,292,179
311205,413,461,518,459,340,250,222,212,199,198,157,129,116,110,88,60,49
311210,585,557,553,552,497,436,412,338,285,249,192,132,114,89,78,47,36
311220,416,401,433,442,440,382,407,393,323,287,230,203,180,187,164,114,57
311230,3929,4016,4101,3850,2994,2307,2084,1936,1707,1347,1028,866,743,539,383,293,209
311240,700,730,713,705,675,549,538,482,487,454,392,310,267,208,163,125,65
311250,783,816,813,795,763,594,615,649,546,446,321,256,238,206,166,144,75
311260,1238,1297,1370,1343,1281,1199,1236,1179,969,786,686,619,535,423,290,262,164
311265,397,453,486,488,356,281,261,290,258,231,211,188,175,149,132,87,52
311270,1642,1779,1727,1542,1166,939,893,830,711,549,438,373,352,212,168,153,108
311280,659,652,639,710,726,680,636,637,599,502,413,287,248,215,163,133,89
311290,989,921,965,975,847,698,624,588,523,430,329,297,264,213,172,152,92
311300,2567,2614,2856,2682,1831,1311,1202,1138,1043,923,760,672,628,514,431,293,216
311310,310,341,362,373,315,280,247,262,212,190,147,122,122,101,68,51,35
311320,1932,2141,2121,2111,1925,1693,1732,1731,1602,1231,991,746,578,496,363,310,179
311330,2846,2958,2963,2963,2760,2381,2386,2387,2247,1990,1611,1269,1117,922,791,689,481
311340,7489,7536,7869,8311,7646,6398,5976,5679,5077,4324,3417,2789,2519,2033,1591,1240,809
311350,922,1088,1156,1059,758,583,587,597,494,398,351,305,289,218,164,154,90
311360,557,532,524,573,531,496,460,432,408,345,285,231,201,157,135,92,59
311370,1980,2237,2379,2385,1934,1581,1498,1432,1365,1149,987,845,742,610,478,383,299
311380,244,224,250,234,203,175,150,159,121,121,92,87,81,57,53,43,34
311390,1301,1300,1209,1197,1029,914,853,870,760,624,482,373,327,247,198,147,87
311400,924,953,924,982,941,806,809,787,714,601,498,424,397,308,284,229,146
311410,1408,1373,1301,1360,1215,1036,952,890,801,661,517,395,321,286,222,157,121
311420,1754,1684,1641,1701,1668,1510,1476,1354,1154,904,796,624,543,414,314,271,152
311430,2585,2775,2722,2875,2676,2459,2461,2341,2106,1726,1384,1130,924,755,556,453,297
311440,1759,1848,1912,1984,1840,1588,1538,1524,1386,1141,924,739,642,506,424,342,215
311450,1374,1427,1424,1462,1357,1202,1199,1098,957,764,664,525,496,437,302,212,161
311455,759,789,886,910,796,718,687,670,611,549,463,369,296,248,205,163,86
311460,355,395,413,387,292,259,259,311,273,227,194,165,147,113,83,74,44
311470,295,256,260,264,238,220,249,234,243,189,173,132,111,105,94,89,46
311480,353,457,460,432,357,330,357,389,336,279,252,208,184,150,137,79,67
311490,196,206,201,217,214,209,180,157,133,103,124,99,88,62,53,48,27
311500,233,247,225,227,238,241,214,210,162,129,136,135,125,83,59,26,28
311510,1542,1648,1645,1682,1505,1337,1254,1245,1231,1101,876,715,594,489,360,295,204
311530,5223,5581,5891,6103,5624,4931,5074,5299,4919,4025,3295,2682,2271,1888,1519,1219,786
311535,471,452,442,427,432,366,358,328,273,208,175,137,113,94,71,47,32
311540,313,360,379,389,323,246,223,195,201,155,138,129,100,84,64,59,35
311545,855,947,1009,924,701,479,396,362,342,302,241,213,199,162,125,102,72
311547,574,694,749,656,444,350,373,349,277,233,179,169,150,96,61,45,39
311550,1819,2061,2124,2196,1946,1704,1675,1651,1596,1292,1092,878,733,634,523,421,276
311560,114,131,117,116,99,90,87,92,95,76,70,54,64,45,27,22,11
311570,544,576,638,697,593,489,447,461,420,349,306,292,288,246,175,127,91
311580,840,920,1000,922,961,873,833,832,701,579,472,415,368,307,233,148,89
311590,232,255,214,203,179,182,178,193,158,134,122,105,95,92,73,42,28
311600,581,552,584,629,513,438,413,374,351,309,240,180,167,153,143,105,69
311610,1844,2038,2161,2033,1508,1051,851,794,673,604,513,425,398,283,190,140,91
311615,994,1090,1090,995,675,471,425,424,367,324,268,212,190,144,100,94,56
311620,251,277,251,264,253,214,226,222,194,176,170,134,108,93,82,54,39
311630,583,677,703,696,553,436,446,474,390,270,259,253,225,205,165,119,75
311640,382,432,450,449,362,301,296,294,311,270,240,184,165,106,68,47,30
311650,728,894,963,956,783,627,591,522,456,400,334,312,263,206,140,101,65
311660,2223,2283,2270,2295,2293,2003,1820,1774,1506,1202,946,745,640,523,434,330,224
311670,585,578,587,606,590,510,527,510,449,367,320,246,224,228,205,140,83
311680,1031,1120,1177,1098,921,679,583,503,439,415,330,321,300,239,176,132,91
311690,245,256,295,298,249,205,251,268,198,159,128,103,85,75,54,42,19
311700,978,1114,1257,1212,879,646,570,568,528,506,454,410,330,278,219,155,99
311710,794,818,924,936,857,738,703,718,661,567,457,371,310,269,246,187,107
311520,360,379,394,411,394,333,329,288,251,200,191,154,133,117,84,58,35
311730,1852,1739,1704,1715,1691,1562,1534,1445,1209,981,799,596,505,413,296,200,120
311720,236,237,269,280,238,240,233,202,175,151,119,100,85,74,64,51,32
311740,352,370,422,442,359,338,324,311,270,246,204,205,212,153,126,96,66
311750,2028,2192,2258,2028,1490,1171,1119,1125,999,870,718,673,657,562,428,396,288
311760,427,449,481,505,433,370,358,357,296,264,234,186,181,142,124,90,63
311770,1304,1269,1225,1261,1070,924,912,910,785,658,545,469,412,332,239,192,160
311780,887,885,891,913,820,743,730,709,639,505,423,327,260,215,169,138,90
311783,709,812,868,845,589,403,369,340,320,292,284,248,204,160,121,94,62
311787,504,551,481,489,510,473,441,400,364,266,191,160,145,105,63,57,55
311790,756,767,761,844,798,774,786,748,656,542,441,360,301,235,169,144,91
311800,3935,4274,4330,4406,3962,3345,3397,3530,3218,2420,1797,1340,1078,890,626,430,263
311810,534,617,590,554,446,321,276,261,214,217,203,186,185,155,107,86,72
311820,503,597,590,586,556,467,462,477,435,376,304,256,201,161,156,117,65
311830,9041,9525,10047,10760,9792,8191,8175,8564,8217,6640,5129,3784,2954,2376,1772,1363,866
311840,2073,2187,2258,2238,1935,1668,1501,1467,1340,1173,1019,873,774,638,538,383,275
311850,152,158,156,159,125,125,138,123,114,87,96,85,74,61,42,30,20
311860,51255,50724,51705,56389,57894,50875,47360,43959,39246,31227,23569,17053,12957,9437,6275,4450,2727
311870,919,970,995,976,815,721,659,693,662,567,441,338,326,257,190,177,101
311880,2761,3046,3355,3163,2313,1740,1704,1636,1368,1151,968,877,755,582,428,331,229
311890,720,831,908,935,779,638,631,593,538,458,391,335,285,238,185,161,126
311900,341,357,353,332,275,261,251,238,226,193,157,127,114,81,59,46,41
311910,2358,2444,2526,2620,2164,1753,1672,1773,1636,1349,1076,890,813,703,567,435,291
311920,1081,1186,1179,1211,1022,747,694,632,571,506,399,416,413,357,287,180,118
311930,2448,2551,2554,2598,2399,2307,2363,2257,1980,1674,1335,1118,877,649,481,369,184
311940,9408,9218,9731,10394,9833,8337,7926,7808,7043,5590,4153,3199,2731,2085,1529,1106,601
311950,937,1041,1102,1155,820,616,553,569,510,427,321,294,298,255,180,151,129
311960,231,251,274,266,266,217,221,233,225,171,137,123,104,99,78,58,29
311970,256,293,275,303,320,268,254,269,221,169,164,141,128,89,65,34,30
311980,276,303,306,340,288,270,263,278,247,238,210,212,167,125,101,68,35
311990,264,282,354,339,285,243,282,285,271,238,245,211,179,149,132,96,54
311995,438,474,477,536,513,454,450,425,353,290,234,200,182,139,88,91,44
312000,311,346,404,414,310,223,213,239,234,197,175,137,134,126,93,68,37
312010,428,501,485,449,353,298,278,253,238,176,151,127,111,100,71,59,54
312015,630,683,699,597,440,356,327,297,243,223,213,213,214,155,103,86,49
312020,856,799,904,1003,895,777,734,691,649,575,474,427,375,296,219,191,123
312030,802,827,817,720,507,366,313,278,235,205,172,136,111,98,73,50,35
312040,470,474,459,496,502,389,377,366,309,275,227,182,172,128,76,69,69
312050,930,982,1041,1031,920,828,816,800,650,534,481,429,360,300,227,154,95
312060,364,362,398,437,416,380,358,353,295,251,220,175,171,146,130,113,56
312070,372,394,385,344,328,320,315,289,236,195,161,124,110,95,82,53,38
312080,1325,1454,1377,1277,1093,1036,1114,1068,979,790,655,526,488,424,278,201,130
312083,443,432,476,491,386,349,315,288,269,227,185,162,139,117,102,80,55
312087,772,775,757,710,535,429,395,363,339,273,215,191,168,121,80,74,49
312090,6448,6964,7120,7035,6125,5353,5414,5280,4474,3591,2942,2410,2062,1745,1299,1058,753
312100,524,635,646,557,441,355,350,336,286,218,168,152,142,137,91,82,68
312110,778,765,770,812,680,632,658,646,547,436,347,280,250,232,194,132,64
312120,609,670,629,624,542,531,499,495,437,397,313,280,241,185,148,106,67
312125,618,546,553,591,603,525,441,386,323,268,216,172,126,89,61,48,25
312130,387,401,426,437,371,334,330,346,315,287,214,186,175,162,138,100,66
312140,522,592,653,678,542,462,492,520,480,412,344,328,330,254,179,142,71
312150,253,292,320,302,256,237,234,241,224,186,166,143,113,103,85,76,34
312160,4412,5017,5454,5260,4224,3237,3150,3158,2641,2023,1644,1368,1212,1009,768,547,446
312170,387,423,439,371,302,255,262,235,237,194,164,159,153,142,137,117,77
312180,908,965,1060,1145,913,735,728,664,597,484,456,390,342,291,257,195,121
312190,279,344,356,331,284,225,199,239,229,175,122,93,109,111,89,60,36
312200,1907,1934,1953,1925,1668,1414,1382,1317,1158,987,755,634,573,472,394,296,202
312210,428,472,524,546,432,357,364,341,294,258,232,206,174,164,136,95,62
312220,723,824,834,731,537,405,409,439,358,300,227,206,201,165,137,107,68
312230,15682,16584,17742,18393,18309,16028,15663,16098,14413,11383,8948,6615,5446,4215,3116,2293,1442
312235,608,638,627,576,470,374,346,321,250,206,181,138,115,74,55,50,47
312240,558,581,596,545,476,413,384,391,351,289,243,209,189,170,138,106,66
312245,667,754,849,804,637,504,484,442,372,313,275,236,203,143,113,106,70
312247,413,470,475,433,362,305,282,288,246,215,163,138,112,82,60,50,29
312250,487,516,550,540,480,395,374,366,333,308,268,236,218,184,148,104,67
312260,470,535,526,461,369,302,280,282,267,238,211,196,174,147,137,111,87
312270,392,449,488,491,422,381,390,397,360,286,272,235,234,192,151,117,96
312280,257,273,286,281,267,232,238,237,210,177,151,112,123,103,72,59,26
312290,512,538,503,515,486,435,439,460,388,283,226,196,171,160,128,88,52
312300,720,775,696,737,723,701,761,755,650,508,449,356,270,213,159,133,76
312310,531,580,608,569,430,358,377,368,287,260,212,211,223,193,113,90,82
312320,1176,1318,1214,1284,1154,1043,1095,1105,939,846,745,652,631,537,396,316,212
312330,432,507,535,492,376,317,326,322,306,263,214,205,169,141,107,99,62
312340,102,126,114,128,115,112,110,104,105,93,88,62,38,32,31,26,10
312350,127,163,173,157,148,140,153,137,105,115,116,95,67,61,33,29,18
312352,825,807,841,835,669,526,465,448,409,337,253,196,204,150,117,91,61
312360,2138,2167,2088,2158,2034,1796,1710,1755,1634,1330,1085,873,686,544,403,315,208
312370,1042,995,1010,1014,858,694,674,637,549,439,390,333,306,275,214,167,105
312380,744,825,867,819,697,498,472,462,432,334,297,236,202,144,113,74,49
312385,464,503,536,549,482,371,326,359,284,265,216,188,202,156,126,88,80
312390,1164,1227,1230,1368,1261,1076,1033,959,862,745,643,552,433,371,285,219,160
312400,1544,1749,1953,1929,1625,1360,1200,1196,1056,902,684,559,527,448,355,287,189
312410,5936,5779,5198,4750,4488,4194,4012,3723,3081,2361,1708,1361,1126,899,623,479,286
312420,2124,2075,2114,2229,1923,1657,1589,1494,1420,1172,862,713,590,495,399,295,194
312430,3123,3614,3950,3983,2876,2163,2025,1908,1693,1402,1161,1001,846,664,553,442,359
312440,356,351,339,378,329,345,366,335,298,266,231,201,157,131,108,66,43
312450,836,932,1006,1008,924,854,871,832,747,600,509,431,374,288,221,164,90
312460,205,270,277,252,221,189,198,193,178,151,129,107,100,77,71,45,50
312470,289,305,342,342,285,276,270,270,234,223,193,175,157,129,79,67,39
312480,621,654,668,668,626,544,563,583,490,393,319,260,244,194,150,90,61
312490,803,804,945,989,901,766,726,705,673,595,492,412,352,311,279,222,135
312500,361,366,360,351,322,304,308,295,245,188,154,130,104,90,70,43,26
312510,1821,1857,1987,2017,1932,1707,1629,1540,1441,1105,958,819,705,517,424,315,165
312520,169,209,216,210,187,169,187,190,162,160,120,101,98,77,76,51,29
312530,354,375,332,328,299,263,255,237,235,206,161,123,132,120,99,83,63
312540,628,723,731,661,449,334,376,359,274,229,211,184,186,184,121,87,56
312560,676,757,762,709,533,402,420,375,304,261,282,252,243,187,120,116,80
312570,1265,1346,1372,1319,1178,991,952,943,840,709,580,470,406,329,258,201,119
312580,238,281,301,264,208,170,166,184,158,138,110,109,104,103,78,37,40
312590,1152,1223,1286,1219,1003,837,818,849,668,580,511,477,500,455,349,286,225
312595,1064,1073,1035,1076,956,777,722,634,594,483,395,323,279,225,163,117,85
312600,500,593,573,525,506,455,455,466,405,303,271,237,187,160,116,96,65
312610,5004,5423,5829,6107,5655,4904,5158,5234,4692,3932,3194,2583,2216,1735,1345,1078,670
312620,749,881,880,790,585,456,425,432,380,312,267,199,187,153,94,62,51
312630,356,365,366,344,326,303,301,304,283,214,188,155,129,88,71,64,40
312640,232,260,254,252,239,199,191,185,147,130,106,98,82,63,35,37,23
312650,917,1104,1332,1374,1023,686,605,601,537,484,408,379,328,255,216,177,130
312660,513,547,559,509,409,326,284,283,255,224,189,122,115,106,82,76,49
312670,2530,2782,2807,2746,2146,1724,1681,1543,1297,1111,958,853,698,533,362,287,267
312675,749,818,844,720,532,417,370,349,319,304,215,207,188,184,115,92,79
312680,660,733,731,687,479,382,354,379,295,270,236,211,200,169,132,112,81
312690,893,971,893,888,792,675,626,540,446,364,298,296,260,205,135,111,84
312695,327,364,415,397,321,226,195,163,155,160,107,107,118,97,65,39,32
312700,897,931,961,992,930,787,769,722,651,557,494,364,287,212,168,127,64
312705,484,554,589,628,442,308,281,273,237,225,218,198,196,146,99,66,51
312707,867,857,899,877,578,355,325,298,308,309,267,240,233,157,107,95,62
312710,3925,4205,4496,4598,4344,3846,3896,3793,3504,2837,2331,1887,1563,1270,945,715,479
312720,350,351,390,366,318,243,266,238,199,142,125,126,106,77,64,43,34
312730,746,746,692,730,685,545,507,459,419,398,328,309,245,185,161,141,86
312733,535,661,739,657,475,354,330,325,301,245,201,169,132,95,68,54,36
312735,268,274,312,330,265,219,191,181,155,145,129,116,99,72,39,39,27
312737,243,291,302,271,242,213,191,196,178,147,125,97,104,80,65,46,36
312738,275,308,322,297,272,214,246,269,227,193,175,149,123,122,107,102,48
312740,385,362,406,355,351,318,337,326,284,220,224,203,154,115,88,73,37
312750,659,710,716,715,502,360,332,337,308,265,214,186,165,143,119,95,56
312760,1062,1286,1448,1394,1081,824,840,770,716,583,490,365,315,267,227,177,133
312770,24080,23933,24846,26873,25067,20652,19700,18777,16261,13373,10754,8554,7282,5898,4176,3131,2088
312780,1728,1868,1803,1734,1339,1018,923,852,702,624,507,422,348,275,219,182,138
312790,109,113,123,139,112,111,106,106,93,83,66,70,60,45,33,19,21
312800,2929,3229,3163,3016,2629,2082,2018,1921,1728,1452,1146,961,814,672,513,405,295
312810,1327,1315,1333,1364,1243,1145,1102,1045,944,770,606,487,415,326,270,186,112
312820,857,855,1089,1182,970,743,687,678,677,541,449,402,387,339,290,222,143
312825,429,477,595,546,411,315,318,307,266,233,190,166,128,96,62,47,27
312830,1739,1861,1844,1822,1659,1478,1398,1394,1298,1047,848,675,592,482,415,344,205
312840,732,794,822,794,654,623,676,692,589,478,412,342,306,264,248,189,137
312850,383,410,379,405,364,298,309,312,290,255,203,147,136,117,93,84,53
312860,659,744,700,641,565,612,630,527,419,316,280,219,190,125,85,58,39
312870,4025,4349,4561,4708,4238,3756,3620,3672,3495,2889,2333,1819,1497,1218,1021,806,511
312880,636,749,686,692,665,546,551,557,516,408,339,277,258,249,229,190,90
312890,599,630,621,620,572,508,521,498,446,383,318,281,217,153,119,112,61
312900,732,782,834,882,771,637,649,702,660,539,486,409,371,345,267,213,136
312910,569,592,584,570,567,552,538,507,454,412,368,339,314,240,166,102,80
312920,515,549,587,542,481,408,427,435,409,344,284,235,183,158,134,106,61
312930,972,1001,996,1022,885,756,721,642,558,516,432,378,339,307,228,178,107
312940,464,502,512,489,488,445,424,373,317,258,237,220,161,133,106,68,56
312950,1960,2003,2111,2097,1865,1666,1631,1763,1652,1294,946,776,666,558,387,298,180
