Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
310440,0,0,0,1,0,0,0,1,0,2,1,0,2,2,4,1,8
310445,1,0,0,0,0,0,1,1,0,1,1,2,1,1,4,3,12
310450,4,0,2,1,0,0,4,5,5,1,5,2,4,4,9,5,17
310460,3,0,1,0,2,1,0,2,2,2,5,4,5,5,11,8,30
310470,2,1,0,0,0,3,0,3,4,5,3,4,6,8,10,2,26
310480,1,0,0,0,0,2,1,0,0,0,1,2,1,2,7,2,15
310490,1,0,2,1,0,2,2,2,3,5,5,7,10,12,11,22,50
310500,0,0,0,1,2,4,1,2,1,4,8,2,6,8,8,7,13
310510,4,0,0,0,2,2,1,3,5,6,10,12,19,17,27,25,50
310520,1,0,2,0,1,0,2,0,1,1,2,1,0,1,4,3,8
310530,0,0,0,0,1,1,0,2,3,3,1,3,0,3,1,2,5
310540,5,0,4,1,4,2,5,4,7,6,13,11,8,9,8,15,38
310550,2,0,0,0,0,0,0,1,0,1,2,4,1,2,4,4,22
310560,20,3,2,9,7,12,17,26,40,54,52,77,83,79,85,109,255
310570,0,1,0,0,0,0,0,1,2,2,2,3,2,0,5,2,17
310590,4,0,0,1,1,4,2,5,7,6,11,16,11,16,16,21,34
310600,1,0,0,1,3,1,2,2,3,3,7,3,5,4,6,3,16
310610,1,0,0,0,0,1,2,0,1,1,1,1,3,6,6,2,12
310620,414,39,58,233,376,350,346,406,487,685,810,1013,1039,1186,1410,1558,4267
310630,7,0,2,3,4,2,5,4,2,5,11,7,7,10,10,13,28
310640,3,0,0,0,0,0,0,1,3,0,3,4,5,5,8,5,18
310650,2,0,0,1,2,3,3,1,3,4,7,4,3,1,6,4,5
310665,0,1,1,0,0,1,0,0,2,1,0,1,0,1,0,2,7
310660,8,0,0,1,0,0,0,1,1,1,0,0,2,4,2,2,11
310670,56,6,9,75,79,74,83,62,71,89,146,136,147,147,139,150,329
310680,2,0,0,0,0,0,0,1,1,1,1,2,3,1,3,1,5
310690,2,0,0,2,1,2,3,2,5,7,11,11,8,9,16,17,42
310700,0,0,1,0,0,0,0,0,1,1,1,1,3,2,3,0,10
310710,10,2,0,2,5,6,4,5,9,16,20,18,18,16,27,24,78
310720,3,0,0,0,0,0,0,0,2,2,3,3,3,6,4,3,4
310730,10,0,2,3,4,8,10,9,11,16,15,18,19,16,27,22,52
310740,8,1,1,3,1,5,2,11,11,24,16,26,26,25,52,35,79
310750,0,0,0,2,1,0,1,1,1,1,2,8,6,8,8,6,16
310760,1,1,0,1,0,1,2,0,2,0,1,0,0,3,3,5,9
310770,4,0,0,0,0,2,2,0,3,3,1,1,1,1,2,3,12
310780,7,2,2,1,1,2,0,2,3,3,6,6,4,6,11,13,38
310790,0,0,0,1,0,0,3,0,2,5,2,5,4,6,6,9,16
310800,3,2,0,1,2,0,3,2,1,4,6,13,6,13,14,16,39
310810,0,0,0,1,0,0,1,2,3,0,2,2,6,7,5,5,16
310820,0,0,0,1,0,0,0,1,1,0,4,1,3,3,4,3,17
310825,3,0,0,0,0,0,1,0,1,1,3,3,1,0,3,5,10
310830,2,0,0,0,0,2,5,2,2,5,7,5,10,10,14,26,36
310840,1,0,0,0,0,2,1,1,2,2,7,6,8,11,6,11,24
310850,4,1,1,0,0,1,0,2,0,2,1,3,4,3,5,3,5
310870,3,0,0,0,2,0,0,0,0,0,0,0,1,1,4,6,6
310855,4,0,0,2,0,3,0,1,2,4,5,6,1,4,4,6,11
310860,8,1,0,2,6,4,5,9,12,7,8,15,10,15,21,20,53
310880,0,0,0,0,0,2,0,0,3,0,4,1,3,3,5,2,12
310890,2,0,0,1,0,1,2,5,1,5,6,5,7,10,17,17,36
310900,11,0,0,4,3,2,4,7,3,9,9,10,17,16,21,19,38
310910,1,0,0,0,0,1,1,2,1,2,4,7,3,6,15,8,20
310920,3,0,1,1,3,0,3,1,1,0,3,5,4,7,4,7,24
310925,0,0,0,0,0,1,1,1,1,0,3,0,1,0,2,2,7
310930,7,0,0,1,2,4,6,8,6,6,6,9,12,8,26,9,19
310940,10,0,1,0,3,3,4,9,9,11,5,10,13,13,14,8,24
310945,0,0,1,0,0,1,0,1,2,3,1,2,1,2,7,1,4
310950,2,1,0,1,1,3,2,2,3,5,3,9,9,7,17,8,32
310960,0,0,0,0,1,0,1,1,0,0,1,0,2,2,6,3,10
310970,1,0,1,1,0,1,3,0,0,4,5,7,5,7,8,8,16
310270,3,0,1,0,1,1,3,0,1,1,0,5,4,2,3,4,9
310980,0,0,0,1,0,0,1,0,1,1,0,2,2,2,0,1,6
310990,0,3,0,0,0,0,1,0,0,2,6,2,5,3,6,5,21
311000,4,0,2,1,4,4,3,5,10,12,13,20,19,25,28,29,50
311010,1,0,1,0,0,0,2,2,1,2,5,3,2,2,5,5,8
311020,0,0,0,0,0,0,0,1,1,1,4,2,3,0,2,5,2
311030,1,0,0,0,1,1,3,3,5,5,5,8,6,10,11,11,32
311040,1,0,0,0,0,0,0,0,1,0,0,3,2,3,2,1,7
311050,4,0,0,1,1,1,5,2,2,7,8,11,16,8,16,16,34
311060,4,0,0,3,1,2,2,3,2,4,10,9,23,11,28,23,60
311070,3,0,1,1,0,1,0,2,6,2,3,4,5,6,8,11,27
311080,1,0,0,0,0,0,0,0,0,1,1,2,4,2,1,2,3
311090,1,1,0,0,1,1,5,1,5,8,7,4,6,13,11,13,39
311100,4,0,0,3,0,0,2,2,4,4,8,5,14,12,13,14,44
311110,3,0,0,1,1,3,1,1,2,8,5,9,18,26,21,11,35
311115,1,0,0,0,0,0,0,1,1,2,2,3,1,1,2,2,3
311120,8,0,1,3,6,5,1,10,12,12,29,24,38,35,41,44,126
311130,3,0,1,0,0,1,0,2,4,2,8,1,11,5,10,18,20
311140,1,0,0,0,1,1,1,3,1,2,1,2,1,2,5,3,8
311150,3,0,0,0,1,2,3,2,3,3,3,5,2,7,8,6,26
311160,3,0,3,1,6,5,2,5,9,9,7,13,17,6,23,20,36
311190,1,0,0,1,1,1,1,0,2,3,1,4,1,5,5,7,10
311170,3,0,0,0,0,1,1,1,1,1,0,2,4,0,3,5,11
311180,0,0,0,1,1,4,2,1,1,1,4,3,7,4,7,3,22
311200,2,0,0,0,0,0,1,1,6,2,6,9,7,3,10,18,25
311205,1,0,0,1,0,0,1,2,1,1,1,1,0,1,3,3,12
311210,1,0,0,0,0,4,1,0,2,1,1,1,2,3,1,3,8
311220,0,1,1,0,1,0,0,0,1,3,2,4,2,4,4,10,21
311230,11,0,1,3,4,4,9,8,7,9,9,13,10,17,19,20,41
311240,0,1,0,0,0,1,0,0,1,0,6,1,1,5,5,3,15
311250,1,0,0,1,0,1,1,3,1,2,4,6,10,4,9,4,10
311260,3,0,0,2,1,2,2,2,2,4,8,7,8,9,14,11,28
311265,4,0,0,0,0,1,1,0,0,1,2,3,1,2,4,5,9
311270,1,1,0,0,1,1,2,0,5,7,3,5,5,5,9,7,10
311280,1,1,0,0,0,1,1,0,2,1,2,3,2,3,4,1,17
311290,1,0,1,1,1,2,1,0,0,5,0,6,2,4,11,5,15
311300,7,1,0,1,3,4,8,2,8,5,9,7,5,9,4,10,28
311310,0,0,0,0,0,0,1,0,1,3,3,2,1,1,2,5,6
311320,9,0,1,1,2,4,4,5,4,6,10,10,9,16,11,15,51
311330,9,1,1,3,5,3,8,6,14,12,20,17,28,28,31,30,108
311340,27,4,2,5,5,12,15,12,20,23,22,31,42,39,63,66,162
311350,1,0,0,1,1,1,3,1,1,4,2,6,3,5,5,7,13
311360,2,0,0,1,2,1,1,0,3,1,1,3,5,3,4,6,7
311370,6,1,0,3,3,2,1,3,1,5,11,8,12,8,16,6,39
311380,0,1,0,0,0,0,0,0,1,4,0,3,0,3,0,2,4
311390,5,0,0,2,1,0,5,2,3,5,3,4,3,4,5,2,17
311400,1,0,0,0,0,1,2,2,5,2,2,1,1,5,9,8,25
311410,0,0,0,0,2,2,2,4,1,4,6,6,3,6,8,10,21
311420,3,0,1,0,2,3,2,2,3,8,4,14,11,14,17,13,41
311430,5,0,0,1,1,3,2,10,7,7,12,14,14,21,24,18,47
311440,1,1,0,0,1,1,1,0,4,7,9,9,7,9,10,24,47
311450,0,0,0,0,1,3,2,4,9,4,5,4,6,11,18,18,31
311455,1,0,0,0,1,0,4,1,0,1,4,3,5,5,8,7,16
311460,2,0,0,0,0,1,0,1,0,0,2,0,3,4,3,5,7
311470,0,0,0,0,0,0,1,0,0,2,1,2,0,1,2,2,10
311480,1,1,0,1,0,3,1,1,0,1,1,3,6,3,3,6,8
311490,0,0,0,0,1,2,0,0,1,1,1,1,3,1,1,1,0
311500,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,3,5
311510,2,0,1,0,1,2,1,3,4,5,11,11,8,8,17,14,27
311530,8,1,0,2,4,10,7,13,14,29,38,38,50,60,64,74,155
311535,0,0,0,0,1,0,2,1,0,4,0,4,0,1,2,1,3
311540,0,0,0,0,0,0,2,1,1,0,0,2,2,2,0,3,3
311545,2,0,1,1,1,2,3,2,2,2,7,4,1,1,6,7,12
311547,0,1,0,1,0,1,0,2,1,4,1,0,2,3,4,2,7
311550,3,0,0,2,1,3,1,3,7,8,11,10,10,9,26,24,66
311560,1,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0,3
311570,1,0,0,0,1,0,0,3,2,3,4,1,4,2,7,5,16
311580,0,0,0,0,1,3,0,2,3,2,2,1,2,5,1,4,15
311590,0,1,0,0,0,0,0,0,0,1,1,1,1,3,1,3,3
311600,3,0,0,1,0,0,0,0,2,1,3,1,2,5,5,3,15
311610,4,0,0,2,2,0,0,5,4,3,3,2,8,4,3,5,6
311615,5,0,0,0,1,2,1,1,5,1,1,0,4,2,5,5,14
311620,1,0,0,0,0,0,2,2,2,1,6,3,2,3,2,2,4
311630,0,1,0,0,1,0,0,0,0,3,1,2,1,3,16,10,14
311640,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
311650,0,1,0,0,0,2,0,3,5,0,3,1,5,6,6,5,6
311660,4,1,0,2,4,5,2,2,3,4,6,13,5,14,14,14,47
311670,2,0,0,0,1,0,2,1,3,1,2,2,4,3,3,2,11
311680,2,1,2,1,1,3,2,2,4,4,7,5,2,1,4,13,29
311690,0,0,0,0,1,0,1,1,1,1,0,0,0,2,5,2,0
311700,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,7
311710,2,0,0,0,0,0,0,0,5,2,2,5,4,5,7,8,30
311520,1,0,0,1,0,0,2,1,1,1,1,0,2,3,3,6,8
311730,5,1,0,0,5,7,1,5,2,7,5,11,11,18,17,11,38
311720,1,0,0,0,0,0,1,0,1,0,2,0,0,4,1,3,7
311740,0,0,0,0,0,2,0,2,1,1,1,1,3,2,6,3,6
311750,1,0,0,0,0,1,2,1,1,0,4,3,3,1,9,4,12
311760,1,0,0,0,0,0,2,0,5,1,1,4,3,3,4,6,10
311770,1,1,0,1,1,1,2,3,3,1,9,8,7,4,11,13,26
311780,3,0,0,0,0,2,3,3,4,1,4,0,10,2,5,8,19
311783,2,0,1,0,1,0,3,0,1,3,1,3,2,3,1,5,8
311787,0,1,0,0,1,0,1,0,1,1,3,2,1,4,3,3,12
311790,1,0,0,1,1,0,0,0,4,0,4,3,0,4,6,8,14
311800,9,0,1,6,6,4,11,5,11,23,23,19,17,20,24,30,55
311810,1,0,0,0,1,1,1,2,2,2,1,0,0,4,1,4,9
311820,1,1,0,0,0,1,0,0,3,1,4,4,6,3,3,2,11
311830,23,0,2,5,11,21,13,13,38,42,52,58,62,61,67,81,201
311840,4,1,0,0,4,3,3,4,6,7,11,9,17,11,16,20,46
311850,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,5
311860,117,8,17,78,104,77,107,83,119,189,224,216,236,281,271,301,600
311870,3,0,0,0,0,0,1,2,2,2,8,3,10,7,7,8,25
311880,9,0,0,1,6,5,2,4,5,16,8,19,8,22,15,10,44
311890,1,0,0,0,0,2,0,3,3,2,5,1,2,2,5,6,17
311900,0,0,0,0,1,1,0,0,0,1,2,4,1,2,2,0,3
311910,9,0,0,1,2,3,3,4,5,12,10,11,18,14,10,20,51
311920,2,0,0,1,0,0,1,1,0,4,2,4,3,6,6,7,19
311930,4,0,0,1,1,2,6,6,8,6,12,10,15,11,12,23,35
311940,22,2,6,15,15,13,16,21,25,33,32,44,51,55,69,66,138
311950,0,1,0,1,1,1,1,2,3,4,2,2,2,1,13,12,24
311960,1,0,0,0,0,0,0,1,3,0,1,0,4,0,6,3,4
311970,2,0,0,0,0,0,1,0,0,2,1,0,3,5,5,4,7
311980,0,0,0,0,0,1,1,0,2,1,0,2,1,5,0,1,5
311990,0,0,0,0,0,0,1,0,0,0,1,4,0,7,5,4,18
311995,2,0,0,0,0,0,1,0,1,6,3,2,6,2,3,4,9
312000,1,0,0,0,1,0,3,0,0,1,2,4,1,0,3,3,8
312010,0,0,0,0,2,2,1,1,6,0,2,2,3,1,3,4,8
312015,0,0,0,0,1,0,0,2,2,3,0,4,1,5,2,4,10
312020,3,0,0,1,3,2,2,0,2,3,2,6,2,11,13,7,23
312030,2,0,1,0,0,4,0,0,1,3,1,1,2,6,0,1,5
312040,4,0,0,1,1,2,1,0,1,0,3,3,3,5,5,1,11
312050,1,0,2,1,1,1,0,2,2,3,1,8,6,6,9,14,19
312060,0,0,0,1,0,0,1,0,2,2,0,1,2,4,7,10,11
312070,0,0,1,0,1,0,1,0,2,3,1,6,1,1,3,1,7
312080,2,0,0,1,1,4,1,4,2,3,7,5,10,10,12,13,28
312083,3,0,0,0,0,1,0,1,2,3,5,3,1,4,3,4,6
312087,1,0,0,0,3,3,1,0,0,1,2,1,3,5,2,3,13
312090,15,1,1,6,13,8,15,14,12,25,25,29,32,33,37,44,124
312100,1,0,0,1,0,0,1,1,3,3,2,3,2,4,9,3,11
312110,0,0,0,0,0,0,1,1,5,3,5,5,3,4,8,6,11
312120,0,0,1,0,0,0,3,1,0,1,3,1,6,7,5,10,15
312125,0,0,1,1,1,2,2,1,1,3,2,3,1,7,5,3,5
312130,2,0,0,0,0,0,0,1,2,3,1,2,1,3,1,6,13
312140,1,0,0,0,0,0,0,1,1,2,1,2,2,5,8,10,21
312150,1,0,0,1,0,1,1,0,2,2,0,3,2,1,4,3,4
312160,10,4,0,5,2,6,8,11,8,10,24,18,14,24,36,41,77
312170,0,0,0,0,0,1,0,0,1,2,0,0,2,0,2,5,13
312180,1,0,0,0,0,1,0,1,0,1,2,2,5,9,4,4,15
312190,1,0,0,3,0,2,0,2,1,2,2,2,1,1,5,2,6
312200,7,2,1,0,5,1,4,6,5,7,10,5,8,18,16,22,56
312210,2,0,0,0,1,0,0,1,4,1,4,4,2,1,4,6,7
312220,3,0,0,2,0,1,0,1,2,4,8,2,1,4,4,7,17
312230,38,2,4,19,16,13,32,32,41,62,80,94,98,103,129,163,349
312235,1,0,0,0,0,0,3,0,0,0,3,5,1,3,1,2,3
312240,1,0,0,0,1,1,0,2,1,1,0,2,0,1,2,10,9
312245,2,1,0,0,0,0,0,0,2,5,0,0,0,1,2,1,4
312247,0,0,0,0,0,0,1,1,2,1,0,0,0,2,4,4,4
312250,2,0,0,0,2,2,2,0,0,0,7,2,3,1,3,4,10
312260,0,0,0,0,0,0,0,1,1,0,2,1,2,1,5,5,12
312270,1,0,0,1,1,0,1,1,0,1,3,3,7,5,2,6,20
312280,1,0,0,0,0,0,0,0,0,1,2,3,3,0,4,4,2
312290,0,0,0,1,1,0,0,0,2,3,2,3,3,6,8,1,9
312300,3,0,0,0,0,1,0,2,4,7,3,6,2,8,8,5,25
312310,2,0,0,0,0,0,1,1,1,1,4,2,2,1,4,4,6
312320,7,0,0,2,2,1,4,3,3,8,5,12,17,7,16,16,44
312330,0,0,0,1,2,0,0,0,3,2,1,2,1,5,5,7,10
312340,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1
312350,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0
312352,0,0,0,0,1,0,2,1,2,4,1,2,3,3,5,4,9
312360,5,1,0,3,2,3,4,6,9,5,12,13,11,15,11,25,46
312370,2,0,1,1,1,1,2,4,2,1,5,3,3,9,10,2,16
312380,2,0,0,0,0,2,3,2,1,1,4,2,3,5,6,5,10
312385,5,0,1,0,2,1,1,0,1,1,4,3,1,0,4,7,15
312390,7,1,1,2,1,3,1,2,7,8,2,6,5,13,10,14,32
312400,3,0,0,1,1,2,2,3,3,5,6,10,8,7,11,15,38
312410,9,1,4,5,10,10,7,11,15,18,24,21,18,29,23,34,52
312420,3,0,1,4,2,4,3,3,9,5,10,11,21,19,18,20,55
312430,5,3,1,3,3,5,4,6,8,11,8,11,11,11,13,12,50
312440,1,0,0,0,1,0,1,0,0,1,1,1,3,3,3,4,9
312450,2,0,0,0,0,2,1,5,3,2,5,2,6,6,8,9,16
312460,3,0,0,0,1,0,0,1,0,1,2,3,2,2,2,3,3
312470,0,0,0,0,1,1,0,0,0,2,3,0,3,1,2,4,5
312480,3,0,0,1,2,1,0,0,3,2,0,4,8,4,9,0,6
312490,0,0,0,3,3,0,1,2,3,4,8,7,5,5,9,6,17
312500,1,0,0,0,0,0,1,0,2,1,5,2,0,0,4,4,3
312510,8,2,0,0,2,1,4,2,6,9,10,15,12,14,16,17,51
312520,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1
312530,0,0,0,0,0,0,0,0,3,0,2,2,3,2,5,4,9
312540,1,0,0,0,1,0,2,2,2,2,1,2,2,5,9,6,14
312560,5,0,0,1,0,0,3,1,0,0,4,5,3,3,5,5,10
312570,1,0,0,0,0,3,2,2,5,3,8,4,5,3,10,12,23
312580,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,2,8
312590,1,1,0,0,2,1,0,2,3,6,3,2,1,6,8,11,32
312595,3,1,0,0,1,0,1,0,1,3,1,6,5,4,6,7,17
312600,2,0,0,1,1,1,0,0,2,0,2,4,1,5,4,3,11
312610,6,1,2,1,13,8,11,11,14,33,27,31,38,49,56,65,142
312620,1,0,0,1,1,0,0,1,3,3,0,4,0,2,4,2,6
312630,1,0,0,1,0,0,0,0,2,3,0,3,3,5,0,2,4
312640,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
312650,1,0,0,0,1,1,1,5,3,5,0,0,1,3,3,2,18
312660,2,0,0,1,2,0,1,0,0,3,3,2,2,0,2,2,5
312670,4,0,1,0,4,1,2,6,9,14,9,16,7,10,12,16,27
312675,3,0,0,0,1,1,4,2,3,1,2,2,2,1,3,6,6
312680,2,0,2,0,1,0,0,1,0,3,4,4,2,5,5,4,15
312690,3,0,1,1,2,1,3,2,7,6,4,1,7,13,10,11,18
312695,0,0,0,0,2,0,0,1,1,1,3,2,0,2,3,2,2
312700,1,0,0,1,4,2,1,3,3,4,6,7,12,6,9,8,15
312705,0,0,0,0,1,0,0,0,3,2,1,1,2,3,7,6,15
312707,3,1,0,2,1,2,0,6,4,1,1,5,4,2,4,3,9
312710,11,2,0,6,6,3,6,12,14,17,16,11,27,36,41,40,89
312720,1,0,0,1,1,1,0,1,2,2,1,0,0,1,2,2,3
312730,2,0,0,0,0,0,2,0,6,1,1,4,3,3,2,9,11
312733,1,0,0,0,1,1,0,0,1,0,2,2,2,0,0,1,7
312735,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,1
312737,1,0,0,0,1,3,0,0,0,0,1,3,2,1,1,4,3
312738,0,0,0,0,0,0,0,0,1,1,4,3,6,2,2,3,13
312740,1,0,0,0,0,0,1,0,0,0,0,2,4,1,5,1,12
312750,2,0,0,1,0,0,0,1,1,2,2,2,1,2,2,3,11
312760,3,0,2,2,2,0,0,2,3,1,7,5,4,5,8,8,21
312770,43,5,15,33,48,41,54,52,72,79,106,118,135,141,170,159,447
312780,4,0,1,0,0,1,2,1,3,3,3,3,8,10,5,8,18
312790,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,4
312800,9,2,1,0,3,7,4,6,9,10,11,13,8,17,23,22,53
312810,1,0,1,0,2,1,0,3,4,5,8,4,4,7,11,9,23
312820,1,0,0,0,0,0,0,1,2,3,9,7,4,10,7,10,22
312825,0,0,1,0,0,0,0,0,0,2,2,1,1,1,2,1,2
312830,5,1,1,0,2,2,3,0,8,4,10,9,10,7,18,22,36
312840,0,0,0,2,0,1,2,1,4,3,6,4,3,7,5,12,19
312850,1,0,0,0,0,0,0,0,1,4,3,1,2,2,3,4,5
312860,5,0,0,0,0,1,0,0,1,0,3,3,1,2,1,2,5
312870,3,0,1,7,3,3,5,9,7,9,20,32,32,34,37,50,105
312880,0,1,0,1,0,0,1,1,0,0,1,5,5,9,7,5,14
312890,0,0,0,0,0,5,1,2,3,4,2,2,1,7,11,2,13
312900,0,0,0,1,0,2,0,2,3,3,6,2,2,7,9,9,19
312910,0,0,1,0,0,0,1,2,0,0,3,4,1,3,2,2,10
312920,2,0,0,0,0,0,2,1,3,0,2,5,2,6,2,7,11
312930,2,0,0,1,3,1,3,3,4,3,4,4,4,3,5,10,22
312940,2,0,0,0,1,0,1,1,3,1,1,4,6,3,6,5,10
312950,4,0,0,1,2,0,1,3,8,12,11,12,12,16,11,17,48
312960,7,1,1,0,0,2,0,3,3,4,3,1,4,5,7,6,10
312965,0,1,0,0,0,1,0,1,2,1,2,1,2,4,5,1,11
312970,2,0,1,2,4,1,2,4,2,3,4,2,7,4,2,9,13
312980,40,1,3,23,29,23,15,26,40,38,58,51,59,41,37,61,112
312990,1,0,1,1,1,0,0,0,1,0,0,2,2,1,2,5,7
313000,1,0,0,0,0,0,1,0,1,2,2,2,2,2,3,4,3
313005,3,0,1,0,1,1,3,1,1,4,2,5,7,3,5,2,9
313010,11,0,2,8,7,9,3,9,3,8,7,12,12,23,14,18,49
313020,2,0,1,2,2,3,2,1,0,2,3,1,6,2,5,9,9
313030,0,0,0,0,0,2,0,1,1,3,3,5,5,3,5,6,18
313040,0,0,0,3,1,0,1,3,2,2,2,0,3,1,3,6,10
313050,1,0,0,1,3,1,1,2,6,2,5,6,7,8,7,5,21
313055,0,0,0,0,1,1,2,2,0,1,4,1,1,1,6,1,14
313060,0,0,0,0,1,0,1,1,3,1,0,6,4,3,3,6,10
313065,1,0,0,0,1,2,4,1,2,3,0,1,2,2,4,4,5
313070,3,0,0,0,0,0,3,0,2,3,0,1,3,4,2,1,4
313080,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,5
313090,4,0,0,2,3,2,2,6,3,8,6,12,6,10,10,19,46
313100,1,0,0,0,1,1,1,1,2,3,3,5,0,3,3,1,8
313110,1,0,0,0,0,0,2,0,2,1,4,1,2,1,6,1,8
313115,5,1,0,0,2,2,1,2,2,4,5,3,5,12,8,10,22
313120,5,4,1,2,1,3,5,4,8,6,10,10,7,12,11,18,55
313130,45,4,4,27,34,40,57,33,47,57,89,94,82,106,111,108,269
313140,0,0,0,0,0,1,0,1,1,0,1,0,2,5,2,3,4
313150,2,0,0,0,1,2,2,1,2,2,4,5,4,5,6,5,17
313160,2,0,0,1,0,0,1,3,2,2,2,0,0,2,4,4,8
313170,25,2,2,7,5,15,14,18,20,26,40,46,46,36,49,62,155
313180,1,1,2,0,0,1,2,5,1,4,5,4,5,2,7,11,19
313190,12,0,0,3,1,6,2,9,9,13,10,34,20,26,37,25,72
313200,0,0,0,0,1,0,0,3,1,0,0,1,1,1,3,4,1
313210,6,0,0,0,5,3,5,5,5,4,4,7,6,8,9,8,22
313220,2,0,0,3,3,0,2,1,3,2,4,5,4,2,10,16,37
313230,6,0,0,0,0,6,3,1,6,7,3,5,4,4,5,5,12
313240,27,1,2,4,7,6,10,16,23,29,42,40,51,44,69,69,196
313250,10,0,3,1,5,4,4,4,8,2,6,13,10,15,17,19,40
