Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
311510,2,1,0,1,0,2,0,0,0,4,12,8,14,14,13,17,50
311530,9,0,0,4,4,8,8,9,13,19,35,40,47,56,64,59,209
311535,0,0,0,0,1,0,2,0,0,1,0,1,5,1,2,7,8
311540,1,0,0,0,0,0,0,0,0,3,2,1,0,2,1,0,10
311545,3,0,1,3,4,2,3,2,1,3,5,3,6,6,1,5,15
311547,2,0,0,2,1,0,2,0,8,1,4,3,3,2,3,3,11
311550,3,0,0,0,0,4,2,3,6,8,13,18,17,17,16,24,74
311560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
311570,0,0,0,1,0,2,2,3,5,3,2,9,6,12,9,5,23
311580,3,0,0,0,0,2,0,2,1,5,4,6,7,11,2,8,33
311590,0,0,0,0,0,0,0,1,1,3,2,3,4,0,6,4,7
311600,4,0,0,0,1,0,1,1,1,2,3,1,4,5,5,12,17
311610,1,0,0,1,2,1,1,2,1,1,0,3,2,1,6,7,18
311615,5,1,0,0,0,2,2,3,1,2,5,2,5,2,7,2,9
311620,1,1,0,0,0,0,0,0,1,0,0,2,2,5,5,3,7
311630,1,0,0,1,1,1,2,1,2,1,2,5,0,4,4,5,18
311640,0,0,0,1,0,0,2,0,0,0,1,1,2,3,0,3,2
311650,2,1,0,0,1,2,1,1,2,1,3,2,7,1,8,5,12
311660,5,0,0,3,2,1,3,6,6,8,11,9,11,12,15,19,46
311670,2,0,0,0,4,1,1,1,4,2,2,7,6,7,4,9,18
311680,2,1,0,1,1,0,1,1,2,5,2,1,4,6,5,3,18
311690,0,0,0,0,0,1,0,2,0,0,5,0,2,0,2,1,2
311700,1,1,0,0,0,1,1,3,0,3,0,2,2,4,2,4,24
311710,0,2,0,1,0,0,2,3,1,3,3,4,9,9,10,4,32
311520,1,0,0,0,0,0,1,0,3,2,2,4,0,4,2,8,10
311730,3,0,1,3,1,2,2,4,5,9,4,15,14,26,18,18,36
311720,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,4
311740,0,0,0,0,1,3,0,3,0,1,2,2,4,0,4,6,16
311750,2,0,1,0,4,5,0,5,4,8,3,8,14,9,7,16,43
311760,0,0,0,0,0,1,2,3,4,0,1,1,0,4,4,3,10
311770,1,0,0,2,2,1,2,1,6,1,3,14,11,5,10,18,23
311780,4,0,0,0,1,2,2,1,2,2,5,5,5,16,10,8,26
311783,0,0,1,0,0,0,1,2,0,0,1,1,3,2,6,4,22
311787,3,0,0,0,1,1,2,2,1,2,5,2,2,4,5,2,7
311790,0,0,0,1,0,1,0,3,2,5,8,7,6,10,7,8,29
311800,13,0,1,3,3,10,6,8,11,19,19,25,36,36,31,46,79
311810,2,0,0,0,0,0,0,3,1,4,1,2,3,4,7,1,12
311820,2,0,0,0,0,0,3,2,2,2,0,5,6,3,8,7,19
311830,29,0,0,11,14,11,16,15,17,40,51,65,76,91,88,110,263
311840,2,1,0,2,3,2,3,3,3,4,6,15,17,16,13,22,54
311850,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,6
311860,100,9,8,67,84,75,82,87,116,166,196,271,306,324,339,365,881
311870,0,0,0,0,1,0,1,1,0,3,5,1,5,6,6,9,29
311880,8,0,0,0,2,1,5,4,6,6,10,14,11,12,15,23,54
311890,0,0,0,0,0,0,1,3,1,1,2,1,5,6,8,6,19
311900,1,0,1,0,0,1,1,1,3,1,5,3,3,1,2,2,6
311910,9,0,0,2,1,3,3,2,6,6,14,15,16,11,25,22,58
311920,1,0,1,1,1,0,0,1,1,3,4,4,7,6,6,5,39
311930,4,1,0,1,3,3,3,9,4,11,13,14,21,19,16,23,73
311940,18,0,5,12,14,6,12,20,18,17,34,59,68,47,64,79,201
311950,3,1,1,0,1,0,1,2,2,2,1,3,2,5,4,7,18
311960,0,0,0,1,0,0,3,1,0,2,1,1,1,1,0,3,7
311970,0,0,0,0,1,1,0,0,0,1,0,0,1,3,1,2,6
311980,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,2,13
311990,0,0,0,1,1,1,0,0,1,0,1,0,3,4,3,5,20
311995,2,0,1,0,1,1,0,0,1,0,0,3,2,4,2,4,12
312000,2,1,0,0,0,1,0,1,0,2,2,0,0,1,3,4,5
312010,2,0,0,0,1,1,1,1,3,0,1,1,4,6,6,6,17
312015,0,0,0,0,0,1,0,0,2,3,3,3,2,4,5,3,13
312020,1,0,0,0,1,0,1,2,2,1,5,1,9,7,11,7,26
312030,1,0,0,0,1,0,1,0,1,1,4,1,0,0,3,3,4
312040,1,0,0,0,1,1,0,1,1,2,2,2,3,4,4,2,4
312050,1,0,0,0,1,0,1,1,0,4,7,5,5,11,11,11,25
312060,0,0,0,2,0,0,0,0,2,0,7,2,5,6,6,9,17
312070,1,0,0,0,0,0,1,1,0,0,3,0,4,8,0,5,10
312080,3,0,1,0,2,1,5,5,4,3,7,12,10,12,16,7,47
312083,1,1,3,4,1,0,1,3,1,0,1,4,2,5,4,5,9
312087,3,0,0,1,1,0,0,2,2,1,1,2,7,6,2,5,12
312090,17,2,3,5,7,8,17,8,25,15,31,39,36,51,54,73,203
312100,1,0,0,1,0,0,3,3,0,2,1,2,3,5,5,7,11
312110,0,0,0,2,1,1,0,1,1,2,5,4,5,8,8,8,18
312120,0,0,0,1,0,2,1,1,0,4,0,6,4,6,3,8,18
312125,2,0,0,2,0,1,2,2,3,1,2,2,0,1,2,2,11
312130,0,1,0,1,0,0,2,1,0,1,2,7,4,3,3,6,16
312140,2,0,0,0,1,1,1,2,2,2,3,3,1,5,9,6,25
312150,0,0,0,0,0,0,0,3,3,1,0,1,4,3,7,2,12
312160,7,0,1,0,8,2,4,3,8,10,12,20,27,22,26,31,102
312170,1,0,0,0,0,1,0,2,1,1,2,2,1,0,2,0,18
312180,2,0,0,1,0,1,2,2,2,1,3,3,1,8,7,4,19
312190,1,0,0,1,2,2,0,1,2,3,2,2,2,2,3,5,5
312200,3,0,0,4,0,5,4,7,6,7,12,16,17,8,20,23,48
312210,2,0,0,0,0,1,1,0,0,0,3,1,3,8,7,7,12
312220,0,0,0,0,2,0,0,4,2,2,3,2,3,0,4,4,14
312230,22,3,3,16,25,20,35,27,33,66,83,98,111,142,141,152,456
312235,2,0,0,1,0,1,1,0,2,1,2,2,3,1,4,3,8
312240,0,0,0,1,0,0,0,3,2,2,5,3,2,3,7,5,12
312245,2,0,0,0,0,0,0,2,0,1,3,1,1,1,1,5,11
312247,1,0,0,0,1,0,0,2,2,2,0,2,3,2,1,2,6
312250,1,0,0,0,0,0,0,1,3,0,3,3,4,5,7,4,11
312260,1,0,1,0,0,0,0,5,1,0,1,2,3,5,1,1,14
312270,0,0,0,1,0,0,0,0,3,0,0,3,2,3,3,9,16
312280,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,9
312290,0,0,0,0,0,0,3,0,0,1,6,5,2,7,6,3,21
312300,2,0,0,1,1,0,2,0,5,5,4,5,6,10,10,9,20
312310,0,0,1,0,0,0,1,0,1,1,1,3,2,3,2,2,14
312320,2,0,0,1,1,0,4,2,4,3,5,11,14,8,14,11,52
312330,0,0,0,1,1,1,0,0,3,2,3,1,1,5,1,4,14
312340,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1
312350,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2
312352,0,1,0,1,0,0,3,0,1,3,4,3,2,3,5,6,11
312360,11,1,1,1,2,6,2,6,7,11,14,8,21,24,16,22,64
312370,5,0,1,1,2,0,3,3,3,4,4,2,11,10,7,7,21
312380,1,0,0,0,1,3,3,2,1,1,2,3,4,5,4,11,14
312385,1,1,0,0,3,0,0,2,3,2,1,1,2,3,3,7,13
312390,6,0,0,1,0,2,3,2,5,4,9,6,7,9,17,16,48
312400,1,2,0,2,5,3,0,1,3,8,8,5,10,11,13,10,52
312410,16,1,3,9,12,9,7,16,10,20,17,21,35,34,44,34,76
312420,3,0,0,2,5,2,3,4,3,3,8,9,17,22,21,28,58
312430,3,0,1,3,0,5,6,5,10,11,7,11,17,17,17,21,68
312440,0,1,0,0,0,0,0,0,0,1,1,2,4,3,3,4,11
312450,2,0,0,0,0,0,1,0,2,5,5,3,8,6,7,9,25
312460,0,0,0,0,0,1,0,0,2,1,0,1,2,1,1,6,7
312470,0,0,0,0,0,0,0,0,2,0,1,2,4,4,4,3,9
312480,2,0,1,0,0,0,1,2,1,0,3,5,5,8,4,8,14
312490,1,0,0,1,0,0,1,2,2,2,4,4,10,6,8,10,40
312500,0,0,0,0,1,0,0,0,0,3,4,3,4,5,3,5,6
312510,6,0,0,1,0,4,1,4,4,9,11,16,20,25,28,29,84
312520,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,4,4
312530,1,0,0,0,0,0,1,0,1,3,0,2,1,3,1,1,11
312540,2,0,0,0,2,0,2,1,1,5,2,2,0,3,4,4,20
312560,1,0,0,1,1,1,1,1,5,4,2,2,2,4,2,4,23
312570,4,0,0,1,0,3,2,1,4,2,4,7,4,11,10,11,29
312580,1,0,0,0,1,0,1,1,0,0,0,4,4,1,3,4,8
312590,1,0,0,1,1,0,1,0,1,1,2,7,8,9,7,11,30
312595,1,0,0,0,0,5,1,2,4,5,5,5,2,5,5,14,19
312600,1,0,0,0,0,1,0,0,3,1,1,4,4,4,6,4,15
312610,12,1,2,4,8,7,10,11,14,15,29,33,41,48,60,85,199
312620,3,0,0,0,2,0,2,3,1,3,3,2,0,4,7,2,9
312630,1,0,0,0,0,0,1,0,1,0,1,2,1,1,2,2,7
312640,0,0,0,1,0,0,0,2,0,0,0,2,4,1,2,4,9
312650,1,0,0,1,0,1,1,2,2,1,3,1,3,4,5,4,23
312660,0,0,0,0,0,0,2,1,1,1,0,4,1,3,3,1,8
312670,5,0,0,0,0,0,3,4,5,13,4,12,17,12,12,15,41
312675,0,0,0,0,0,2,0,1,0,2,2,2,1,2,3,0,13
312680,3,1,0,0,1,0,3,3,4,4,4,5,3,2,2,5,13
312690,2,0,0,0,4,0,2,1,3,1,3,4,4,9,8,12,27
312695,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,0,9
312700,3,0,1,1,3,1,1,1,3,2,6,5,6,9,6,8,17
312705,2,0,1,0,1,1,0,0,0,0,1,0,1,3,4,3,19
312707,1,0,1,2,0,1,0,4,3,4,4,4,5,2,5,4,10
312710,12,1,3,4,5,8,7,14,18,23,23,22,34,43,48,50,143
312720,0,0,0,1,1,0,1,0,0,2,2,1,2,0,1,3,4
312730,2,0,0,0,1,0,3,0,4,1,4,6,9,3,7,6,12
312733,1,0,0,1,0,2,3,2,4,1,1,0,4,2,2,5,10
312735,2,0,1,0,0,0,1,0,1,0,0,1,2,0,2,1,3
312737,1,0,0,0,0,0,0,0,1,0,2,0,2,2,6,6,6
312738,0,1,0,0,1,0,1,2,0,1,4,2,0,4,0,1,14
312740,1,0,0,0,0,0,1,1,2,1,0,0,0,3,1,3,7
312750,3,0,0,0,0,1,2,0,1,1,2,2,2,0,2,4,17
312760,3,0,0,0,0,0,2,1,3,4,3,5,8,10,5,2,34
312770,52,4,4,44,52,47,35,70,56,85,114,143,186,185,237,221,672
312780,2,0,0,2,0,1,2,2,1,4,5,6,4,3,5,10,29
312790,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,5
312800,8,0,1,2,3,2,6,5,8,7,14,15,13,21,15,25,67
312810,6,0,0,0,1,0,0,3,4,2,8,8,10,7,8,12,46
312820,1,0,0,1,1,1,1,0,3,2,0,8,3,4,10,8,33
312825,2,0,0,0,0,0,3,3,0,3,1,4,3,1,6,2,12
312830,7,0,0,4,1,2,0,1,3,4,7,15,17,18,19,13,61
312840,1,0,0,0,0,1,2,2,1,3,5,3,7,3,10,7,28
312850,0,0,0,2,0,0,0,1,0,1,3,1,3,1,5,3,13
312860,1,0,0,1,0,1,1,1,2,3,4,1,1,4,3,3,7
312870,18,0,0,1,1,4,6,7,11,12,20,28,30,40,40,49,135
312880,1,0,0,0,0,1,0,2,1,3,2,3,7,7,4,1,25
312890,0,0,0,0,1,2,0,3,1,1,5,4,6,7,7,8,24
312900,0,0,1,0,0,0,0,0,2,1,4,5,4,10,8,14,18
312910,0,0,0,0,0,0,0,0,1,2,1,2,4,6,5,5,13
312920,0,0,0,0,0,2,0,2,1,0,1,3,5,5,6,5,21
312930,1,0,0,4,2,0,2,2,1,3,3,3,5,6,5,8,29
312940,1,0,0,0,0,0,3,1,2,2,3,4,1,2,3,9,24
312950,4,0,0,4,5,1,4,7,3,6,8,13,16,26,16,15,46
312960,0,0,0,0,1,0,1,0,0,2,4,2,8,2,5,5,9
312965,2,1,0,0,0,0,0,1,0,0,2,0,2,5,1,9,16
312970,1,0,0,0,0,0,2,1,3,3,1,4,6,9,11,5,13
312980,26,3,4,12,28,12,18,35,30,49,40,56,74,64,79,65,158
312990,0,0,0,2,0,0,0,0,1,0,2,1,2,1,6,3,10
313000,0,0,0,0,0,0,1,1,1,0,0,0,7,3,6,2,13
313005,1,0,0,0,0,4,1,0,2,5,3,4,7,8,2,8,14
313010,9,0,0,1,12,5,3,5,11,9,13,18,24,23,13,28,57
313020,2,0,0,0,0,3,1,0,2,3,1,3,2,8,15,4,13
313030,1,0,0,0,1,1,0,2,4,2,3,1,8,2,8,2,20
313040,0,0,0,0,1,1,1,1,0,0,0,2,2,2,5,1,16
313050,1,0,0,2,2,0,1,6,2,3,3,7,5,8,4,12,27
313055,2,0,0,1,1,0,1,3,1,1,3,2,4,5,3,8,11
313060,1,0,0,0,0,1,0,1,0,2,0,4,4,4,8,7,21
313065,2,0,0,1,2,0,0,1,1,1,3,1,2,5,5,10,14
313070,3,0,1,0,0,1,3,0,0,1,3,3,1,3,3,1,8
313080,0,0,0,0,0,0,1,1,0,1,0,2,1,5,0,3,8
313090,1,0,0,2,2,3,0,3,1,4,9,10,13,16,19,19,77
313100,0,0,1,0,1,1,0,1,1,1,1,2,3,4,7,5,17
313110,3,1,0,0,0,0,1,1,3,2,5,5,3,5,7,2,16
313115,3,0,1,1,1,3,2,3,1,2,10,12,8,10,10,4,25
313120,3,0,1,2,3,3,3,3,4,9,7,11,11,12,18,20,76
313130,34,2,5,15,26,19,30,40,34,48,73,89,126,123,128,136,413
313140,1,0,0,0,0,1,0,1,1,0,0,0,0,3,6,5,14
313150,3,0,0,0,0,0,0,3,1,3,7,4,6,6,8,8,14
313160,1,0,0,0,1,2,1,2,2,1,2,1,1,2,6,8,9
313170,12,1,1,8,10,13,10,17,19,25,48,45,61,55,56,85,202
313180,0,0,0,0,3,1,2,0,3,2,5,5,5,12,10,7,32
313190,6,0,1,3,6,4,14,14,3,9,18,10,35,40,26,26,104
313200,1,0,0,0,0,0,1,1,0,3,2,0,0,2,4,8,7
313210,6,0,0,2,2,3,3,1,9,4,9,17,12,4,6,8,23
313220,2,0,0,1,2,0,0,3,4,2,6,2,6,13,13,14,34
313230,1,0,0,0,3,7,4,7,4,9,6,8,1,6,10,9,16
313240,15,2,1,5,4,8,10,11,20,16,28,59,55,52,56,73,230
313250,5,0,0,2,1,3,8,8,4,7,12,15,18,14,14,20,63
