Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
311400,1,0,0,1,0,5,2,4,3,5,3,8,4,8,6,16,24
311410,2,0,0,4,1,0,5,5,2,8,4,3,5,8,6,6,29
311420,7,2,1,0,2,1,0,1,7,6,4,11,11,9,12,9,33
311430,6,0,2,3,2,6,1,8,2,20,10,8,5,12,26,21,64
311440,1,0,0,1,0,4,3,2,3,3,11,13,7,15,12,17,44
311450,4,0,1,1,6,2,2,0,9,4,6,5,5,6,4,15,29
311455,1,0,0,0,0,1,4,3,3,1,2,6,1,10,5,9,16
311460,0,0,0,0,0,0,1,0,1,1,2,1,2,1,2,2,8
311470,0,1,0,0,0,0,1,0,1,1,0,1,5,1,2,3,8
311480,1,0,0,0,0,1,1,0,1,0,2,3,3,7,3,9,16
311490,0,0,0,0,0,0,0,0,1,3,0,1,1,2,3,2,3
311500,0,0,0,0,0,0,0,1,0,2,2,0,3,0,0,1,6
311510,2,0,0,1,3,0,5,2,5,5,7,9,7,8,8,16,34
311530,22,0,1,1,6,5,10,11,22,20,32,40,51,59,58,69,184
311535,1,0,0,0,2,0,0,1,2,2,2,2,3,2,2,1,8
311540,0,0,0,1,1,2,0,0,1,2,1,1,1,3,4,3,4
311545,8,0,1,1,1,2,4,4,3,5,4,7,4,6,5,5,18
311547,0,0,1,0,3,1,0,2,4,3,2,1,4,2,4,2,4
311550,4,1,0,3,2,4,1,0,8,9,4,15,9,12,16,20,43
311560,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,4,2
311570,3,0,1,1,1,2,3,5,3,0,4,7,8,9,10,3,23
311580,1,0,0,1,1,0,0,4,2,2,2,0,3,2,4,8,9
311590,0,0,1,0,1,0,0,1,1,2,0,1,1,2,2,3,3
311600,0,0,0,1,0,0,1,0,1,0,1,5,2,4,2,5,9
311610,2,2,0,0,0,1,0,2,3,2,3,1,7,4,5,6,10
311615,3,1,0,1,0,1,2,1,1,1,0,2,1,2,2,2,8
311620,1,0,0,0,0,0,1,1,1,1,1,2,1,4,3,1,4
311630,2,0,0,0,0,1,1,0,2,2,2,2,4,7,7,11,11
311640,0,0,0,1,0,0,0,1,1,1,1,2,3,2,2,0,0
311650,0,0,1,0,1,2,1,1,3,4,5,1,4,3,10,2,10
311660,4,1,2,11,3,2,5,1,5,4,6,12,12,12,13,17,49
311670,2,0,0,0,4,1,0,2,1,5,5,5,3,3,2,4,22
311680,6,0,0,1,0,0,1,1,3,2,4,5,3,8,8,5,24
311690,0,0,0,0,0,0,0,1,0,1,3,1,0,0,2,2,4
311700,0,0,0,1,1,0,1,1,1,1,1,3,3,1,4,5,9
311710,0,0,0,0,0,1,0,0,1,2,3,3,5,3,8,11,19
311520,0,0,0,0,0,0,2,0,0,0,1,1,2,5,3,5,9
311730,5,0,0,2,2,2,3,2,10,8,12,10,4,12,10,12,28
311720,0,1,0,0,0,0,1,0,0,1,2,4,0,1,1,2,8
311740,2,0,1,2,1,0,0,1,3,2,2,1,1,4,6,5,11
311750,3,1,0,2,0,2,4,2,2,7,6,7,6,4,12,9,30
311760,2,0,0,3,1,0,2,0,1,3,1,4,2,3,6,6,15
311770,5,0,0,1,1,0,2,2,1,3,4,7,6,8,13,13,28
311780,1,0,0,0,0,2,1,1,1,5,3,4,4,5,3,5,21
311783,0,0,0,1,1,0,1,0,2,1,3,2,5,3,3,5,8
311787,0,0,0,3,0,2,2,1,1,2,2,1,0,1,5,1,8
311790,1,0,0,1,3,2,1,1,0,5,0,2,6,6,9,4,18
311800,6,1,2,5,2,5,10,7,15,12,25,26,22,19,26,33,47
311810,0,0,0,1,0,1,0,0,4,0,1,3,1,0,6,5,7
311820,0,2,0,1,0,0,0,1,1,2,0,2,2,2,9,2,11
311830,28,0,0,5,9,9,12,13,26,45,50,58,61,65,67,87,210
311840,5,1,0,3,4,3,4,8,7,12,7,5,5,15,19,13,48
311850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
311860,109,7,18,67,95,108,107,110,131,185,186,239,239,244,261,291,632
311870,3,0,0,1,1,0,2,2,1,4,10,11,6,3,11,7,22
311880,2,0,1,2,1,4,6,8,12,6,10,13,10,14,25,15,30
311890,1,0,0,0,0,2,3,1,2,0,1,6,6,4,7,5,18
311900,1,0,0,0,0,0,1,1,1,2,0,1,1,3,0,3,3
311910,5,0,0,2,3,1,3,9,7,8,9,12,11,14,22,22,57
311920,2,0,1,1,0,0,1,1,4,2,4,1,3,8,9,5,15
311930,4,1,0,4,2,5,4,7,9,5,10,6,10,26,19,17,38
311940,27,4,1,9,17,17,21,10,26,31,39,37,46,51,66,69,145
311950,0,0,1,0,1,2,0,4,1,1,6,2,1,5,3,6,20
311960,0,0,0,2,0,0,0,1,0,0,0,1,3,1,3,1,5
311970,1,0,1,0,1,1,0,1,0,3,0,2,7,2,5,3,4
311980,0,0,0,0,0,1,0,2,2,1,2,1,1,3,3,2,9
311990,1,1,2,1,0,0,1,0,1,2,2,0,4,1,3,5,7
311995,3,0,0,0,0,1,2,1,2,3,4,2,3,4,2,2,6
312000,0,0,1,0,2,0,0,2,1,1,3,0,1,2,1,4,6
312010,0,0,0,1,0,0,1,1,2,3,4,4,2,1,1,7,10
312015,1,3,0,0,0,2,3,2,0,1,1,0,3,1,2,4,10
312020,3,0,1,0,1,1,0,4,2,2,5,4,4,6,11,12,30
312030,1,0,0,0,2,0,2,0,2,5,1,0,0,3,1,4,4
312040,1,0,0,0,0,0,0,0,1,2,1,4,2,4,5,3,5
312050,1,0,1,0,0,1,0,3,4,5,5,9,7,9,12,11,17
312060,1,0,0,0,0,0,0,2,1,0,2,3,6,1,5,5,15
312070,0,0,1,0,1,2,1,1,1,0,2,5,3,1,0,1,3
312080,1,1,0,3,1,2,3,0,3,8,5,8,7,13,10,15,26
312083,1,0,0,0,0,1,2,0,2,0,1,2,2,3,1,3,8
312087,4,0,0,0,0,3,1,0,1,1,8,3,9,2,4,2,9
312090,20,0,0,2,12,6,12,12,15,19,27,32,39,53,60,73,160
312100,1,0,0,0,0,1,1,2,3,1,4,1,0,5,2,3,9
312110,3,0,0,0,0,2,0,1,1,3,2,5,7,3,4,9,19
312120,2,0,0,0,1,0,3,0,1,1,2,2,3,1,3,9,15
312125,2,0,0,0,0,0,2,3,2,3,0,2,2,4,1,6,4
312130,0,0,1,0,0,1,1,0,0,2,3,1,2,2,4,12,14
312140,1,0,0,0,1,0,1,1,0,2,2,8,2,4,6,10,13
312150,0,0,0,0,0,0,0,2,2,1,2,3,3,3,2,4,8
312160,11,3,0,5,2,6,12,17,12,18,23,21,19,29,28,33,81
312170,0,0,0,0,0,1,1,0,0,0,2,2,0,1,4,4,5
312180,0,0,0,0,1,0,1,2,0,5,4,5,3,5,6,8,14
312190,0,0,0,0,2,0,0,0,1,1,0,1,2,0,4,2,4
312200,12,1,0,2,4,3,2,3,2,7,9,12,11,12,14,14,39
312210,1,0,0,0,0,0,2,0,1,3,0,2,1,5,5,4,7
312220,0,0,0,0,3,1,3,3,1,5,0,2,5,2,2,8,14
312230,44,3,7,8,24,30,27,44,51,61,68,69,89,116,127,143,359
312235,2,0,0,0,0,0,1,0,0,2,2,6,2,0,2,2,4
312240,1,0,0,1,1,1,0,1,1,2,4,4,1,2,4,6,11
312245,0,0,1,0,0,0,0,1,0,3,0,2,2,1,1,4,6
312247,0,0,0,0,0,1,1,1,2,1,0,0,2,3,3,3,3
312250,0,0,1,0,2,2,1,0,0,0,1,6,2,5,7,13,21
312260,3,0,0,1,0,0,0,1,2,1,1,1,2,3,5,5,17
312270,0,1,0,0,1,0,1,2,0,2,0,0,3,5,7,7,28
312280,0,0,1,0,1,1,2,0,0,0,0,0,3,2,3,2,7
312290,0,0,0,0,0,4,1,2,2,0,1,2,5,2,2,4,10
312300,1,0,0,0,1,0,1,2,1,2,6,3,7,13,8,7,14
312310,1,0,0,0,1,0,2,0,2,2,4,1,4,4,1,4,6
312320,4,0,0,1,2,0,1,2,4,5,6,7,4,8,11,21,23
312330,0,0,0,1,1,1,0,2,0,2,1,3,1,5,6,5,10
312340,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,4
312350,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,2,1
312352,3,0,0,0,1,1,0,0,2,6,2,4,4,2,8,5,22
312360,7,0,1,1,2,2,4,3,2,8,13,12,16,20,19,20,47
312370,0,1,0,1,2,2,0,2,0,5,8,6,7,4,7,3,14
312380,0,0,0,1,1,1,1,2,3,3,7,4,4,4,2,4,13
312385,1,0,0,1,0,0,2,0,0,2,1,2,4,5,2,1,8
312390,3,0,2,2,1,6,3,4,4,6,6,8,8,8,10,10,22
312400,2,0,1,5,3,2,2,4,5,6,5,11,8,13,10,19,32
312410,12,4,2,9,17,9,13,12,13,19,21,18,22,24,30,30,56
312420,8,0,0,1,4,3,2,5,4,2,9,11,17,15,21,23,45
312430,6,1,0,5,7,7,10,10,5,6,11,8,12,12,15,14,55
312440,0,0,0,0,0,0,0,0,2,0,0,1,3,2,3,3,5
312450,0,0,0,1,1,0,1,1,3,3,2,5,8,5,12,3,19
312460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
312470,0,0,0,0,0,0,0,0,0,0,1,2,4,2,3,3,6
312480,1,0,0,0,1,1,2,0,2,3,3,2,3,6,3,5,7
312490,1,0,0,0,1,1,2,2,1,7,5,2,8,5,7,16,35
312500,1,0,0,0,1,0,0,1,0,1,1,2,3,2,5,3,10
312510,9,0,1,1,1,2,4,1,8,10,5,7,6,11,14,15,28
312520,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,6
312530,2,0,1,0,0,0,1,0,1,1,0,2,0,1,5,4,19
312540,1,0,0,0,0,2,0,0,2,2,0,2,1,3,1,11,9
312560,2,0,0,0,1,1,2,1,0,5,0,4,4,6,5,6,19
312570,4,0,0,2,3,0,0,0,2,6,2,6,4,4,7,8,14
312580,1,0,0,1,0,0,1,0,0,0,0,1,2,0,2,1,4
312590,4,0,0,0,2,0,1,1,3,7,3,3,0,8,10,11,30
312595,4,0,1,0,3,1,2,1,2,4,4,2,3,8,5,3,13
312600,2,0,0,1,2,1,1,1,2,0,2,6,4,2,7,3,9
312610,8,1,0,0,6,9,6,18,16,27,36,42,30,46,58,69,128
312620,2,0,0,0,1,0,1,2,0,2,3,2,0,3,2,2,10
312630,1,0,0,1,0,0,0,1,1,0,0,3,2,1,1,2,10
312640,0,0,0,1,1,0,0,0,0,2,2,0,1,1,4,3,7
312650,0,0,0,0,0,2,1,0,5,4,9,1,9,4,6,6,16
312660,3,0,0,0,1,1,1,2,0,1,2,0,2,1,1,3,12
312670,11,1,0,2,4,1,4,4,5,10,9,12,12,13,14,15,37
312675,2,0,0,0,1,0,0,1,2,0,3,1,4,3,4,2,8
312680,1,0,0,5,0,3,0,5,3,7,6,2,4,6,3,6,11
312690,2,0,0,2,3,2,1,0,3,5,2,8,7,10,2,6,21
312695,1,0,0,0,2,0,1,1,0,0,0,1,1,3,3,3,3
312700,5,2,0,2,2,2,3,3,3,4,6,2,9,14,1,8,11
312705,0,1,0,0,0,0,1,1,3,2,1,1,1,4,2,4,12
312707,1,0,1,0,2,0,1,3,3,3,2,4,1,4,6,2,7
312710,5,0,1,5,8,8,5,11,18,15,19,34,33,42,43,51,99
312720,1,0,0,0,0,0,2,1,1,2,2,1,3,2,2,3,2
312730,2,0,0,1,0,1,1,3,2,2,1,5,6,6,7,3,18
312733,0,0,0,0,0,1,0,3,0,1,1,2,3,3,2,1,4
312735,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,4
312737,0,0,0,0,1,0,1,0,2,2,2,1,4,4,2,7,11
312738,0,0,0,1,0,1,2,1,0,1,0,3,3,7,1,4,10
312740,4,0,0,0,0,0,2,0,0,1,1,2,2,4,2,2,5
312750,0,0,0,0,0,0,3,3,0,3,4,2,3,6,4,2,13
312760,1,0,0,4,1,1,0,3,2,6,9,2,7,6,5,7,18
312770,51,8,7,44,47,50,53,45,68,88,120,114,130,132,180,208,460
312780,6,0,3,1,1,1,4,6,0,6,10,6,8,3,5,7,22
312790,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,5
312800,3,1,0,2,2,6,7,5,7,11,13,10,13,14,12,20,44
312810,2,1,0,0,4,0,2,2,2,5,4,7,8,9,11,9,30
312820,4,0,0,0,0,0,1,1,3,3,4,5,1,12,13,13,32
312825,2,0,0,1,0,0,0,0,0,2,3,2,3,4,2,3,4
312830,8,0,0,2,1,2,2,3,6,4,8,6,17,11,21,17,50
312840,4,0,0,0,1,1,1,2,3,0,7,8,2,5,10,5,31
312850,0,0,0,0,0,0,1,0,0,2,1,2,4,4,2,5,7
312860,1,0,0,0,0,0,0,1,4,1,3,4,2,3,5,2,3
312870,8,1,2,3,1,7,5,5,6,13,16,21,36,27,33,41,103
312880,2,0,0,0,2,0,0,0,0,4,3,2,9,2,6,7,26
312890,0,0,0,1,0,0,1,1,3,1,1,1,5,7,6,5,11
312900,2,0,0,1,1,1,2,2,0,5,3,2,7,3,4,13,20
312910,0,0,0,0,2,1,0,0,2,0,2,2,2,3,1,5,14
312920,1,0,0,0,0,0,0,1,4,4,2,2,4,7,6,5,16
312930,2,0,0,0,2,1,2,1,2,2,1,2,6,7,4,7,24
312940,2,0,0,2,0,1,0,1,3,2,4,2,1,2,7,5,8
312950,4,0,0,1,4,2,2,5,5,10,6,9,13,16,18,11,24
312960,1,0,1,0,1,0,1,2,1,1,4,2,3,5,4,3,7
312965,3,0,0,0,1,1,0,3,1,1,2,4,2,3,2,5,9
312970,2,0,1,1,1,3,2,1,3,4,3,3,9,7,6,9,16
312980,34,5,6,29,31,27,29,31,31,43,43,61,56,56,54,41,110
312990,0,0,0,0,0,0,0,1,4,0,0,0,1,2,1,2,12
313000,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,3,6
313005,5,2,0,2,0,1,1,3,2,2,8,4,1,4,3,2,13
313010,3,1,1,5,8,6,3,8,13,11,11,14,13,16,18,18,31
313020,1,0,0,1,5,1,2,1,1,1,2,5,1,3,7,11,9
313030,0,0,1,0,3,0,1,1,2,6,3,6,4,4,6,12,15
313040,4,0,0,0,1,1,1,1,0,0,2,3,3,0,5,4,9
313050,1,2,0,0,1,1,2,2,5,6,5,5,3,3,11,11,24
313055,1,1,1,0,1,2,1,2,1,1,1,2,5,3,4,10,11
313060,1,0,0,1,0,1,0,2,1,0,2,2,5,4,6,5,11
313065,3,0,2,0,2,1,0,1,1,1,2,1,1,3,3,3,8
313070,1,0,0,0,1,0,0,0,2,1,0,3,2,3,3,3,5
313080,2,0,0,1,0,0,0,1,2,0,2,0,0,0,1,0,2
313090,6,0,1,3,1,2,2,8,6,3,11,7,11,15,15,14,46
313100,2,0,0,1,1,2,1,3,1,0,1,2,3,2,2,4,15
313110,0,0,0,0,0,1,2,1,2,0,1,2,1,4,2,2,12
313115,1,0,0,2,3,3,3,5,4,2,4,5,7,5,6,8,23
313120,3,0,0,2,3,5,2,3,5,8,6,8,8,14,12,18,55
313130,43,3,4,25,27,18,26,41,34,61,78,95,106,103,126,132,260
313140,0,1,0,0,2,0,0,1,0,3,3,2,4,5,1,2,4
313150,2,0,0,0,1,1,1,0,2,5,2,4,7,11,1,4,17
313160,4,0,0,0,1,2,1,1,2,4,1,3,5,6,1,6,9
313170,28,1,2,6,9,14,17,19,13,36,28,35,43,54,52,47,187
313180,0,1,2,0,0,2,1,2,2,2,2,4,7,3,8,11,17
313190,8,0,1,2,4,5,1,5,8,14,9,18,23,25,23,27,69
313200,0,0,0,0,0,1,0,1,0,1,4,2,2,4,1,2,4
313210,4,1,0,0,3,1,2,7,4,3,1,4,4,6,10,10,24
313220,1,0,1,0,1,3,2,3,4,5,2,5,6,9,12,13,23
313230,1,0,0,1,2,5,2,2,1,5,8,2,4,6,9,9,8
313240,21,0,1,7,11,12,13,12,18,38,40,43,51,51,59,76,186
313250,10,2,1,3,2,0,2,7,9,5,14,10,8,12,18,23,51
