"";"COD_Microrregiao_Geografica";"Nome_Microrregiao";"Trienio";"Categoria_Adequacao";"Pop";"Tot";"Prop"
"254";"31015";"Teofilo_Otoni";"2000_2002";"Categoria 2 ou Intermediária (C2)";401486;621732;0,64575411913815
"255";"31015";"Teofilo_Otoni";"2000_2002";"Categoria 3 ou Inadequada (C3)";220246;621732;0,35424588086185
"256";"31015";"Teofilo_Otoni";"2003_2005";"Categoria 1 ou Adequada (C1)";112868;631817;0,178640334147388
"257";"31015";"Teofilo_Otoni";"2003_2005";"Categoria 2 ou Intermediária (C2)";500126;631817;0,791567811565691
"258";"31015";"Teofilo_Otoni";"2003_2005";"Categoria 3 ou Inadequada (C3)";18823;631817;0,0297918542869217
"259";"31015";"Teofilo_Otoni";"2006_2008";"Categoria 1 ou Adequada (C1)";143379;640316;0,223919127430831
"260";"31015";"Teofilo_Otoni";"2006_2008";"Categoria 2 ou Intermediária (C2)";478696;640316;0,747593375770713
"261";"31015";"Teofilo_Otoni";"2006_2008";"Categoria 3 ou Inadequada (C3)";18241;640316;0,0284874967984558
"262";"31015";"Teofilo_Otoni";"2009_2011";"Categoria 1 ou Adequada (C1)";214159;647952;0,330516766674075
"263";"31015";"Teofilo_Otoni";"2009_2011";"Categoria 2 ou Intermediária (C2)";433793;647952;0,669483233325925
"264";"31015";"Teofilo_Otoni";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"265";"31015";"Teofilo_Otoni";"2012_2014";"Categoria 1 ou Adequada (C1)";142256;655628;0,216976700201944
"266";"31015";"Teofilo_Otoni";"2012_2014";"Categoria 2 ou Intermediária (C2)";513372;655628;0,783023299798056
"267";"31015";"Teofilo_Otoni";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"268";"31015";"Teofilo_Otoni";"2015_2017";"Categoria 1 ou Adequada (C1)";145245;663232;0,218995766187397
"269";"31015";"Teofilo_Otoni";"2015_2017";"Categoria 2 ou Intermediária (C2)";517987;663232;0,781004233812603
"270";"31015";"Teofilo_Otoni";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"271";"31016";"Nanuque";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"272";"31016";"Nanuque";"2000_2002";"Categoria 2 ou Intermediária (C2)";351174;1976942;0,177634953377489
"273";"31016";"Nanuque";"2000_2002";"Categoria 3 ou Inadequada (C3)";1625768;1976942;0,822365046622511
"274";"31016";"Nanuque";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"275";"31016";"Nanuque";"2003_2005";"Categoria 2 ou Intermediária (C2)";370936;2084177;0,177977206350516
"276";"31016";"Nanuque";"2003_2005";"Categoria 3 ou Inadequada (C3)";1713241;2084177;0,822022793649484
"277";"31016";"Nanuque";"2006_2008";"Categoria 1 ou Adequada (C1)";180236;2174550;0,0828842749074521
"278";"31016";"Nanuque";"2006_2008";"Categoria 2 ou Intermediária (C2)";1994314;2174550;0,917115725092548
"279";"31016";"Nanuque";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"280";"31016";"Nanuque";"2009_2011";"Categoria 1 ou Adequada (C1)";225406;2241410;0,100564376887763
"281";"31016";"Nanuque";"2009_2011";"Categoria 2 ou Intermediária (C2)";2016004;2241410;0,899435623112237
"282";"31016";"Nanuque";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"283";"31016";"Nanuque";"2012_2014";"Categoria 1 ou Adequada (C1)";2013455;2337390;0,861411660013947
"284";"31016";"Nanuque";"2012_2014";"Categoria 2 ou Intermediária (C2)";323935;2337390;0,138588339986053
"285";"31016";"Nanuque";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"286";"31016";"Nanuque";"2015_2017";"Categoria 1 ou Adequada (C1)";356843;2418230;0,147563713956075
"287";"31016";"Nanuque";"2015_2017";"Categoria 2 ou Intermediária (C2)";2061387;2418230;0,852436286043925
"288";"31016";"Nanuque";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"289";"31017";"Ituiutaba";"2000_2002";"Categoria 1 ou Adequada (C1)";12410;373414;0,0332338905343667
"290";"31017";"Ituiutaba";"2000_2002";"Categoria 2 ou Intermediária (C2)";340131;373414;0,910868365942359
"291";"31017";"Ituiutaba";"2000_2002";"Categoria 3 ou Inadequada (C3)";20873;373414;0,0558977435232744
"292";"31017";"Ituiutaba";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"293";"31017";"Ituiutaba";"2003_2005";"Categoria 2 ou Intermediária (C2)";381479;381479;1
"294";"31017";"Ituiutaba";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"295";"31017";"Ituiutaba";"2006_2008";"Categoria 1 ou Adequada (C1)";38210;375772;0,101683999872263
"296";"31017";"Ituiutaba";"2006_2008";"Categoria 2 ou Intermediária (C2)";318196;375772;0,846779430079942
"297";"31017";"Ituiutaba";"2006_2008";"Categoria 3 ou Inadequada (C3)";19366;375772;0,0515365700477949
"298";"31017";"Ituiutaba";"2009_2011";"Categoria 1 ou Adequada (C1)";324043;363092;0,892454254018265
"299";"31017";"Ituiutaba";"2009_2011";"Categoria 2 ou Intermediária (C2)";39049;363092;0,107545745981735
"300";"31017";"Ituiutaba";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"301";"31017";"Ituiutaba";"2012_2014";"Categoria 1 ou Adequada (C1)";342152;360275;0,949696759419888
"302";"31017";"Ituiutaba";"2012_2014";"Categoria 2 ou Intermediária (C2)";NA;NA;0
"303";"31017";"Ituiutaba";"2012_2014";"Categoria 3 ou Inadequada (C3)";18123;360275;0,0503032405801124
"304";"31017";"Ituiutaba";"2015_2017";"Categoria 1 ou Adequada (C1)";319942;389102;0,822257402943187
"305";"31017";"Ituiutaba";"2015_2017";"Categoria 2 ou Intermediária (C2)";69160;389102;0,177742597056813
"306";"31017";"Ituiutaba";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"307";"31018";"Uberlandia";"2000_2002";"Categoria 1 ou Adequada (C1)";815798;1295744;0,629598130494913
"308";"31018";"Uberlandia";"2000_2002";"Categoria 2 ou Intermediária (C2)";472994;1295744;0,365036612170305
"309";"31018";"Uberlandia";"2000_2002";"Categoria 3 ou Inadequada (C3)";6952;1295744;0,00536525733478218
"310";"31018";"Uberlandia";"2003_2005";"Categoria 1 ou Adequada (C1)";892681;1343463;0,66446266104835
"311";"31018";"Uberlandia";"2003_2005";"Categoria 2 ou Intermediária (C2)";450782;1343463;0,33553733895165
"312";"31018";"Uberlandia";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"313";"31018";"Uberlandia";"2006_2008";"Categoria 1 ou Adequada (C1)";1262871;1378264;0,916276562400237
"314";"31018";"Uberlandia";"2006_2008";"Categoria 2 ou Intermediária (C2)";108510;1378264;0,0787294741791123
"315";"31018";"Uberlandia";"2006_2008";"Categoria 3 ou Inadequada (C3)";6883;1378264;0,00499396342065091
"316";"31018";"Uberlandia";"2009_2011";"Categoria 1 ou Adequada (C1)";1344791;1430923;0,93980668421711
"317";"31018";"Uberlandia";"2009_2011";"Categoria 2 ou Intermediária (C2)";86132;1430923;0,0601933157828898
"318";"31018";"Uberlandia";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"319";"31018";"Uberlandia";"2012_2014";"Categoria 1 ou Adequada (C1)";1382752;1479380;0,934683448471657
"320";"31018";"Uberlandia";"2012_2014";"Categoria 2 ou Intermediária (C2)";77113;1479380;0,0521252146169341
"321";"31018";"Uberlandia";"2012_2014";"Categoria 3 ou Inadequada (C3)";19515;1479380;0,0131913369114088
"322";"31018";"Uberlandia";"2015_2017";"Categoria 1 ou Adequada (C1)";1363190;1513765;0,900529474522135
"323";"31018";"Uberlandia";"2015_2017";"Categoria 2 ou Intermediária (C2)";150575;1513765;0,0994705254778648
"324";"31018";"Uberlandia";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"325";"31019";"Patrocinio";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"326";"31019";"Patrocinio";"2000_2002";"Categoria 2 ou Intermediária (C2)";640986;659352;0,97214537909948
"327";"31019";"Patrocinio";"2000_2002";"Categoria 3 ou Inadequada (C3)";18366;659352;0,0278546209005205
"328";"31019";"Patrocinio";"2003_2005";"Categoria 1 ou Adequada (C1)";426331;671336;0,635048619469237
"329";"31019";"Patrocinio";"2003_2005";"Categoria 2 ou Intermediária (C2)";245005;671336;0,364951380530763
"330";"31019";"Patrocinio";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"331";"31019";"Patrocinio";"2006_2008";"Categoria 1 ou Adequada (C1)";475021;689334;0,68910136450545
"332";"31019";"Patrocinio";"2006_2008";"Categoria 2 ou Intermediária (C2)";214313;689334;0,31089863549455
"333";"31019";"Patrocinio";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"334";"31019";"Patrocinio";"2009_2011";"Categoria 1 ou Adequada (C1)";455070;690685;0,658867645887778
"335";"31019";"Patrocinio";"2009_2011";"Categoria 2 ou Intermediária (C2)";231217;690685;0,334764762518369
"336";"31019";"Patrocinio";"2009_2011";"Categoria 3 ou Inadequada (C3)";4398;690685;0,00636759159385248
"337";"31019";"Patrocinio";"2012_2014";"Categoria 1 ou Adequada (C1)";617576;713799;0,865195944516594
"338";"31019";"Patrocinio";"2012_2014";"Categoria 2 ou Intermediária (C2)";92038;713799;0,128941060438583
"339";"31019";"Patrocinio";"2012_2014";"Categoria 3 ou Inadequada (C3)";4185;713799;0,00586299504482354
"340";"31019";"Patrocinio";"2015_2017";"Categoria 1 ou Adequada (C1)";456145;726362;0,627985770180709
"341";"31019";"Patrocinio";"2015_2017";"Categoria 2 ou Intermediária (C2)";270217;726362;0,372014229819291
"342";"31019";"Patrocinio";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"343";"31020";"Patos_de_Minas";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"344";"31020";"Patos_de_Minas";"2000_2002";"Categoria 2 ou Intermediária (C2)";268412;268412;1
"345";"31020";"Patos_de_Minas";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"346";"31020";"Patos_de_Minas";"2003_2005";"Categoria 1 ou Adequada (C1)";171655;276585;0,620622954968635
"347";"31020";"Patos_de_Minas";"2003_2005";"Categoria 2 ou Intermediária (C2)";104930;276585;0,379377045031365
"348";"31020";"Patos_de_Minas";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"349";"31020";"Patos_de_Minas";"2006_2008";"Categoria 1 ou Adequada (C1)";156216;275001;0,568056116159578
"350";"31020";"Patos_de_Minas";"2006_2008";"Categoria 2 ou Intermediária (C2)";118785;275001;0,431943883840422
"351";"31020";"Patos_de_Minas";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"352";"31020";"Patos_de_Minas";"2009_2011";"Categoria 1 ou Adequada (C1)";151243;281182;0,537882937030109
"353";"31020";"Patos_de_Minas";"2009_2011";"Categoria 2 ou Intermediária (C2)";129939;281182;0,462117062969891
"354";"31020";"Patos_de_Minas";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"355";"31020";"Patos_de_Minas";"2012_2014";"Categoria 1 ou Adequada (C1)";204788;295882;0,692127266951014
"356";"31020";"Patos_de_Minas";"2012_2014";"Categoria 2 ou Intermediária (C2)";82607;295882;0,279189001020677
"357";"31020";"Patos_de_Minas";"2012_2014";"Categoria 3 ou Inadequada (C3)";8487;295882;0,0286837320283086
"358";"31020";"Patos_de_Minas";"2015_2017";"Categoria 1 ou Adequada (C1)";209293;302044;0,692922223252241
"359";"31020";"Patos_de_Minas";"2015_2017";"Categoria 2 ou Intermediária (C2)";92751;302044;0,307077776747759
"360";"31020";"Patos_de_Minas";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"361";"31021";"Frutal";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"362";"31021";"Frutal";"2000_2002";"Categoria 2 ou Intermediária (C2)";759917;768705;0,988567786081787
"363";"31021";"Frutal";"2000_2002";"Categoria 3 ou Inadequada (C3)";8788;768705;0,0114322139182131
"364";"31021";"Frutal";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"365";"31021";"Frutal";"2003_2005";"Categoria 2 ou Intermediária (C2)";720322;821883;0,87642888342988
"366";"31021";"Frutal";"2003_2005";"Categoria 3 ou Inadequada (C3)";101561;821883;0,12357111657012
"367";"31021";"Frutal";"2006_2008";"Categoria 1 ou Adequada (C1)";272010;824732;0,329816231212079
"368";"31021";"Frutal";"2006_2008";"Categoria 2 ou Intermediária (C2)";552722;824732;0,670183768787921
"369";"31021";"Frutal";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"370";"31021";"Frutal";"2009_2011";"Categoria 1 ou Adequada (C1)";328055;628918;0,521618080576482
"371";"31021";"Frutal";"2009_2011";"Categoria 2 ou Intermediária (C2)";300863;628918;0,478381919423518
"372";"31021";"Frutal";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"373";"31021";"Frutal";"2012_2014";"Categoria 1 ou Adequada (C1)";707160;891114;0,793568499653243
"374";"31021";"Frutal";"2012_2014";"Categoria 2 ou Intermediária (C2)";183954;891114;0,206431500346757
"375";"31021";"Frutal";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"376";"31021";"Frutal";"2015_2017";"Categoria 1 ou Adequada (C1)";401803;916046;0,438627536171764
"377";"31021";"Frutal";"2015_2017";"Categoria 2 ou Intermediária (C2)";514243;916046;0,561372463828236
"378";"31021";"Frutal";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"379";"31022";"Uberaba";"2000_2002";"Categoria 1 ou Adequada (C1)";56368;178344;0,316063338267618
"380";"31022";"Uberaba";"2000_2002";"Categoria 2 ou Intermediária (C2)";86803;178344;0,486716682366662
"381";"31022";"Uberaba";"2000_2002";"Categoria 3 ou Inadequada (C3)";35173;178344;0,19721997936572
"382";"31022";"Uberaba";"2003_2005";"Categoria 1 ou Adequada (C1)";36334;184829;0,196581705251881
"383";"31022";"Uberaba";"2003_2005";"Categoria 2 ou Intermediária (C2)";148495;184829;0,803418294748119
"384";"31022";"Uberaba";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"385";"31022";"Uberaba";"2006_2008";"Categoria 1 ou Adequada (C1)";123218;173405;0,710579279720885
"386";"31022";"Uberaba";"2006_2008";"Categoria 2 ou Intermediária (C2)";50187;173405;0,289420720279115
"387";"31022";"Uberaba";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"388";"31022";"Uberaba";"2009_2011";"Categoria 1 ou Adequada (C1)";157373;201382;0,781465076322611
"389";"31022";"Uberaba";"2009_2011";"Categoria 2 ou Intermediária (C2)";44009;201382;0,218534923677389
"390";"31022";"Uberaba";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"391";"31022";"Uberaba";"2012_2014";"Categoria 1 ou Adequada (C1)";144073;206251;0,698532370752142
"392";"31022";"Uberaba";"2012_2014";"Categoria 2 ou Intermediária (C2)";62178;206251;0,301467629247858
"393";"31022";"Uberaba";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"394";"31022";"Uberaba";"2015_2017";"Categoria 1 ou Adequada (C1)";116619;205023;0,56880935309697
"395";"31022";"Uberaba";"2015_2017";"Categoria 2 ou Intermediária (C2)";88404;205023;0,43119064690303
"396";"31022";"Uberaba";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"397";"31023";"Araxa";"2000_2002";"Categoria 1 ou Adequada (C1)";18783;510665;0,0367814516365915
"398";"31023";"Araxa";"2000_2002";"Categoria 2 ou Intermediária (C2)";428078;510665;0,838275581839366
"399";"31023";"Araxa";"2000_2002";"Categoria 3 ou Inadequada (C3)";63804;510665;0,124942966524042
"400";"31023";"Araxa";"2003_2005";"Categoria 1 ou Adequada (C1)";359903;570163;0,631228262795025
"401";"31023";"Araxa";"2003_2005";"Categoria 2 ou Intermediária (C2)";172804;570163;0,30307824253766
"402";"31023";"Araxa";"2003_2005";"Categoria 3 ou Inadequada (C3)";37456;570163;0,0656934946673144
"403";"31023";"Araxa";"2006_2008";"Categoria 1 ou Adequada (C1)";332202;529164;0,627786470734971
"404";"31023";"Araxa";"2006_2008";"Categoria 2 ou Intermediária (C2)";196962;529164;0,372213529265029
"405";"31023";"Araxa";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"406";"31023";"Araxa";"2009_2011";"Categoria 1 ou Adequada (C1)";442154;620266;0,71284577906898
"407";"31023";"Araxa";"2009_2011";"Categoria 2 ou Intermediária (C2)";178112;620266;0,28715422093102
"408";"31023";"Araxa";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"409";"31023";"Araxa";"2012_2014";"Categoria 1 ou Adequada (C1)";426975;644115;0,662886285834051
"410";"31023";"Araxa";"2012_2014";"Categoria 2 ou Intermediária (C2)";217140;644115;0,337113714165949
"411";"31023";"Araxa";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"412";"31023";"Araxa";"2015_2017";"Categoria 1 ou Adequada (C1)";403383;641557;0,628756291334987
"413";"31023";"Araxa";"2015_2017";"Categoria 2 ou Intermediária (C2)";238174;641557;0,371243708665013
"414";"31023";"Araxa";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"415";"31024";"Tres_Marias";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"416";"31024";"Tres_Marias";"2000_2002";"Categoria 2 ou Intermediária (C2)";334669;334669;1
"417";"31024";"Tres_Marias";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"418";"31024";"Tres_Marias";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"419";"31024";"Tres_Marias";"2003_2005";"Categoria 2 ou Intermediária (C2)";400855;400855;1
"420";"31024";"Tres_Marias";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"421";"31024";"Tres_Marias";"2006_2008";"Categoria 1 ou Adequada (C1)";216886;399399;0,54303090393316
"422";"31024";"Tres_Marias";"2006_2008";"Categoria 2 ou Intermediária (C2)";178748;399399;0,447542432504838
"423";"31024";"Tres_Marias";"2006_2008";"Categoria 3 ou Inadequada (C3)";3765;399399;0,00942666356200191
"424";"31024";"Tres_Marias";"2009_2011";"Categoria 1 ou Adequada (C1)";319111;413654;0,771444250508879
"425";"31024";"Tres_Marias";"2009_2011";"Categoria 2 ou Intermediária (C2)";94543;413654;0,228555749491121
"426";"31024";"Tres_Marias";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"427";"31024";"Tres_Marias";"2012_2014";"Categoria 1 ou Adequada (C1)";323995;408254;0,793611330201296
"428";"31024";"Tres_Marias";"2012_2014";"Categoria 2 ou Intermediária (C2)";84259;408254;0,206388669798704
"429";"31024";"Tres_Marias";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"430";"31024";"Tres_Marias";"2015_2017";"Categoria 1 ou Adequada (C1)";95576;414517;0,230571966891587
"431";"31024";"Tres_Marias";"2015_2017";"Categoria 2 ou Intermediária (C2)";318941;414517;0,769428033108413
"432";"31024";"Tres_Marias";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"433";"31025";"Curvelo";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"434";"31025";"Curvelo";"2000_2002";"Categoria 2 ou Intermediária (C2)";165497;182324;0,907708255632829
"435";"31025";"Curvelo";"2000_2002";"Categoria 3 ou Inadequada (C3)";16827;182324;0,0922917443671705
"436";"31025";"Curvelo";"2003_2005";"Categoria 1 ou Adequada (C1)";19618;186988;0,104915823475303
"437";"31025";"Curvelo";"2003_2005";"Categoria 2 ou Intermediária (C2)";132831;186988;0,710371788563972
"438";"31025";"Curvelo";"2003_2005";"Categoria 3 ou Inadequada (C3)";34539;186988;0,184712387960725
"439";"31025";"Curvelo";"2006_2008";"Categoria 1 ou Adequada (C1)";69176;187589;0,368763626865115
"440";"31025";"Curvelo";"2006_2008";"Categoria 2 ou Intermediária (C2)";118413;187589;0,631236373134885
"441";"31025";"Curvelo";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"442";"31025";"Curvelo";"2009_2011";"Categoria 1 ou Adequada (C1)";91680;187310;0,489455982061823
"443";"31025";"Curvelo";"2009_2011";"Categoria 2 ou Intermediária (C2)";95630;187310;0,510544017938177
"444";"31025";"Curvelo";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"445";"31025";"Curvelo";"2012_2014";"Categoria 1 ou Adequada (C1)";70660;199114;0,354872083329148
"446";"31025";"Curvelo";"2012_2014";"Categoria 2 ou Intermediária (C2)";118776;199114;0,596522595096276
"447";"31025";"Curvelo";"2012_2014";"Categoria 3 ou Inadequada (C3)";9678;199114;0,0486053215745754
"448";"31025";"Curvelo";"2015_2017";"Categoria 1 ou Adequada (C1)";33097;178742;0,185166329122422
"449";"31025";"Curvelo";"2015_2017";"Categoria 2 ou Intermediária (C2)";145645;178742;0,814833670877578
"450";"31025";"Curvelo";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"451";"31026";"Bom_Despacho";"2000_2002";"Categoria 1 ou Adequada (C1)";32638;280039;0,116548052235581
"452";"31026";"Bom_Despacho";"2000_2002";"Categoria 2 ou Intermediária (C2)";238001;280039;0,849885194562186
"453";"31026";"Bom_Despacho";"2000_2002";"Categoria 3 ou Inadequada (C3)";9400;280039;0,0335667532022325
"454";"31026";"Bom_Despacho";"2003_2005";"Categoria 1 ou Adequada (C1)";40966;276961;0,147912521979629
"455";"31026";"Bom_Despacho";"2003_2005";"Categoria 2 ou Intermediária (C2)";235995;276961;0,852087478020371
"456";"31026";"Bom_Despacho";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"457";"31026";"Bom_Despacho";"2006_2008";"Categoria 1 ou Adequada (C1)";207106;287066;0,72145778322755
"458";"31026";"Bom_Despacho";"2006_2008";"Categoria 2 ou Intermediária (C2)";79960;287066;0,27854221677245
"459";"31026";"Bom_Despacho";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"460";"31026";"Bom_Despacho";"2009_2011";"Categoria 1 ou Adequada (C1)";173632;293879;0,590828197999857
"461";"31026";"Bom_Despacho";"2009_2011";"Categoria 2 ou Intermediária (C2)";120247;293879;0,409171802000143
"462";"31026";"Bom_Despacho";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"463";"31026";"Bom_Despacho";"2012_2014";"Categoria 1 ou Adequada (C1)";41913;308472;0,135872947949895
"464";"31026";"Bom_Despacho";"2012_2014";"Categoria 2 ou Intermediária (C2)";266559;308472;0,864127052050105
"465";"31026";"Bom_Despacho";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"466";"31026";"Bom_Despacho";"2015_2017";"Categoria 1 ou Adequada (C1)";236201;304940;0,774581884960976
"467";"31026";"Bom_Despacho";"2015_2017";"Categoria 2 ou Intermediária (C2)";68739;304940;0,225418115039024
"468";"31026";"Bom_Despacho";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"469";"31027";"Sete_Lagoas";"2000_2002";"Categoria 1 ou Adequada (C1)";9331;1092108;0,00854402678123409
"470";"31027";"Sete_Lagoas";"2000_2002";"Categoria 2 ou Intermediária (C2)";1021118;1092108;0,934997271332139
"471";"31027";"Sete_Lagoas";"2000_2002";"Categoria 3 ou Inadequada (C3)";61659;1092108;0,0564587018866266
"472";"31027";"Sete_Lagoas";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"473";"31027";"Sete_Lagoas";"2003_2005";"Categoria 2 ou Intermediária (C2)";1056520;1119682;0,943589340544905
"474";"31027";"Sete_Lagoas";"2003_2005";"Categoria 3 ou Inadequada (C3)";63162;1119682;0,0564106594550953
"475";"31027";"Sete_Lagoas";"2006_2008";"Categoria 1 ou Adequada (C1)";845776;1152607;0,733793912409
"476";"31027";"Sete_Lagoas";"2006_2008";"Categoria 2 ou Intermediária (C2)";284473;1152607;0,246808322350983
"477";"31027";"Sete_Lagoas";"2006_2008";"Categoria 3 ou Inadequada (C3)";22358;1152607;0,0193977652400168
"478";"31027";"Sete_Lagoas";"2009_2011";"Categoria 1 ou Adequada (C1)";994600;1185824;0,838741668240818
"479";"31027";"Sete_Lagoas";"2009_2011";"Categoria 2 ou Intermediária (C2)";169133;1185824;0,14262909166959
"480";"31027";"Sete_Lagoas";"2009_2011";"Categoria 3 ou Inadequada (C3)";22091;1185824;0,0186292400895917
"481";"31027";"Sete_Lagoas";"2012_2014";"Categoria 1 ou Adequada (C1)";868660;1200594;0,723525188365093
"482";"31027";"Sete_Lagoas";"2012_2014";"Categoria 2 ou Intermediária (C2)";310113;1200594;0,25829964167737
"483";"31027";"Sete_Lagoas";"2012_2014";"Categoria 3 ou Inadequada (C3)";21821;1200594;0,0181751699575377
"484";"31027";"Sete_Lagoas";"2015_2017";"Categoria 1 ou Adequada (C1)";822442;1242709;0,661813827694175
"485";"31027";"Sete_Lagoas";"2015_2017";"Categoria 2 ou Intermediária (C2)";420267;1242709;0,338186172305825
"486";"31027";"Sete_Lagoas";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"487";"31028";"Conceicao_do_Mato_Dentro";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"488";"31028";"Conceicao_do_Mato_Dentro";"2000_2002";"Categoria 2 ou Intermediária (C2)";302988;432627;0,700344638684132
"489";"31028";"Conceicao_do_Mato_Dentro";"2000_2002";"Categoria 3 ou Inadequada (C3)";129639;432627;0,299655361315868
"490";"31028";"Conceicao_do_Mato_Dentro";"2003_2005";"Categoria 1 ou Adequada (C1)";7496;438154;0,0171081400603441
"491";"31028";"Conceicao_do_Mato_Dentro";"2003_2005";"Categoria 2 ou Intermediária (C2)";430658;438154;0,982891859939656
"492";"31028";"Conceicao_do_Mato_Dentro";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"493";"31028";"Conceicao_do_Mato_Dentro";"2006_2008";"Categoria 1 ou Adequada (C1)";77486;618637;0,125252773435795
"494";"31028";"Conceicao_do_Mato_Dentro";"2006_2008";"Categoria 2 ou Intermediária (C2)";347445;618637;0,56162984108613
"495";"31028";"Conceicao_do_Mato_Dentro";"2006_2008";"Categoria 3 ou Inadequada (C3)";193706;618637;0,313117385478075
"496";"31028";"Conceicao_do_Mato_Dentro";"2009_2011";"Categoria 1 ou Adequada (C1)";NA;NA;0
"497";"31028";"Conceicao_do_Mato_Dentro";"2009_2011";"Categoria 2 ou Intermediária (C2)";417576;645554;0,646849062975367
"498";"31028";"Conceicao_do_Mato_Dentro";"2009_2011";"Categoria 3 ou Inadequada (C3)";227978;645554;0,353150937024633
"499";"31028";"Conceicao_do_Mato_Dentro";"2012_2014";"Categoria 1 ou Adequada (C1)";13650;549648;0,0248340756265828
"500";"31028";"Conceicao_do_Mato_Dentro";"2012_2014";"Categoria 2 ou Intermediária (C2)";332570;549648;0,605059965650744
"501";"31028";"Conceicao_do_Mato_Dentro";"2012_2014";"Categoria 3 ou Inadequada (C3)";203428;549648;0,370105958722673
"502";"31028";"Conceicao_do_Mato_Dentro";"2015_2017";"Categoria 1 ou Adequada (C1)";76829;642861;0,119511060711414
"503";"31028";"Conceicao_do_Mato_Dentro";"2015_2017";"Categoria 2 ou Intermediária (C2)";566032;642861;0,880488939288587
